time,dk,k,dxi,xi,out
17.245,0.08,0.20704000000000003,-0.014204507432697184,-0.011205128741399794,0.0061572213727970225
17.303,0.08,0.21168,-0.014914593136998984,-0.012070175143345734,0.006677749761051028
17.341,0.08,0.21472000000000005,-0.015409107391100865,-0.012655721224207571,0.007038537698215634
17.372,0.08,0.21719999999999998,-0.015765729880909816,-0.013144458850515756,0.007330849700506894
17.395,0.08,0.21903999999999993,-0.016094337337212643,-0.01351462860927164,0.0075667181896596465
17.436,0.08,0.22231999999999993,-0.016637031730754807,-0.014196746910232594,0.007990705420282926
17.461,0.08,0.22431999999999983,-0.016935996817723217,-0.01462014683067565,0.00824828588966288
17.511,0.08,0.22831999999999988,-0.017600196948662005,-0.015500156678108765,0.008797485274313
17.56,0.08,0.23223999999999986,-0.01826035941866315,-0.016394914289623252,0.00935993390918229
17.613,0.08,0.23647999999999994,-0.018981431438577397,-0.01740093015586787,0.009995775282323843
17.651,0.08,0.23951999999999998,-0.019516682582436825,-0.018142564094000474,0.010471547891460299
17.691,0.08,0.2427199999999999,-0.020083349732100363,-0.018945898083284472,0.010988850876412961
17.732,0.08,0.2459999999999999,-0.020627379761983183,-0.019791620653525792,0.011526403754497268
17.761,0.08,0.2483199999999999,-0.021056068709451623,-0.020402246646099888,0.011927108600778537
17.8,0.08,0.25144,-0.021622483463203983,-0.021245523501164876,0.012478373551214096
17.838,0.08,0.25448000000000004,-0.02214576083304489,-0.022087062412820588,0.013023333852633497
17.881,0.08,0.2579199999999999,-0.022777378132372662,-0.023066489672512597,0.013669369558037011
17.913,0.08,0.26047999999999993,-0.023255266100846293,-0.023810658187739676,0.014164584613710044
17.957,0.08,0.264,-0.023906355510639632,-0.02486253783020783,0.014863990868400356
18.003,0.08,0.2676799999999999,-0.024590606041635696,-0.02599370570812306,0.015619905025825265
18.015,0.08,0.26864,-0.02476322276398513,-0.026290864381290892,0.015818439121210223
18.092,0.08,0.2747999999999998,-0.025922647670757967,-0.028286908251939205,0.01715973862771231
18.132,0.08,0.278,-0.026532138270895518,-0.029348193782775096,0.01788258781354244
18.166,0.08,0.28071999999999997,-0.02705721775071002,-0.030268139186299205,0.018513825334261165
18.209,0.08,0.28415999999999986,-0.027724681366547713,-0.03146030048506074,0.01933482848175791
18.237,0.08,0.28639999999999977,-0.028158615657095695,-0.03224874172345939,0.019880566491667716
18.282,0.08,0.2899999999999999,-0.028864888562697085,-0.033547661708780804,0.020783452515431046
18.298,0.08,0.29127999999999976,-0.029114747907315445,-0.034013497675297794,0.021109075187327395
18.336,0.08,0.2943199999999998,-0.029712544597186454,-0.03514257436999088,0.02189956456401889
18.361,0.08,0.29632000000000003,-0.030091929129903015,-0.03589487259823852,0.022424798895941983
18.388,0.08,0.2984800000000001,-0.03052888218871341,-0.03671915241733381,0.023009725562599684
18.437,0.08,0.3024,-0.03129894757053964,-0.03825280084829023,0.02409267278971737
18.493,0.08,0.3068799999999998,-0.032181564317715836,-0.04005496845008223,0.025372344651788437
18.527,0.08,0.3096,-0.032690787075499786,-0.04116645521064931,0.026159518628643706
18.56,0.08,0.31223999999999985,-0.03317226515862398,-0.04226113996088382,0.02693421761138581
18.593,0.08,0.31487999999999994,-0.03373015499558671,-0.04337423507573822,0.027748569151717844
18.623,0.08,0.31728,-0.03414804885461077,-0.04439867654137658,0.028473199156948993
18.667,0.08,0.3208000000000001,-0.03479477524886487,-0.045929646652326656,0.029570766278088384
18.706,0.08,0.3239199999999999,-0.03546684076457208,-0.04731285344214489,0.03059902682281134
18.724,0.08,0.32536,-0.03564327335316455,-0.04795443236250188,0.03103570412064938
18.775,0.08,0.32943999999999984,-0.0363816030542952,-0.04980989411827087,0.03237971835799182
18.8,0.08,0.33144000000000007,-0.036814491324000574,-0.050730256401370966,0.033074251698206825
