time,err
10.796,0.0
10.832,0.0
10.874,0.0
10.914,-0.0017837835348717412
10.946,-0.0017837835348717412
10.984,-0.0053360295083919596
11.006,-0.0053360295083919596
11.037,-0.00985044942496982
11.063,-0.015152403454157248
11.099,-0.015152403454157248
11.141,-0.02109069452243162
11.179,-0.027434098655716443
11.233,-0.03418143118137662
11.284,-0.04127347755224209
11.308,-0.04127347755224209
11.342,-0.048630425902006724
11.379,-0.056216136325175636
11.407,-0.056216136325175636
11.456,-0.06388713769288445
11.48,-0.07163323724843851
11.512,-0.07163323724843851
11.568999999999999,-0.08307984303398408
11.608,-0.08699171938230776
11.647,-0.09448539974893899
11.676,-0.10187688423701147
11.71,-0.10187688423701147
11.73,-0.1090491759294534
11.759,-0.1090491759294534
11.789,-0.11597929100784565
11.833,-0.12258305036688988
11.859,-0.12258305036688988
11.907,-0.12882084206080657
11.956,-0.13477904168392518
11.995,-0.14035593823006964
12.036,-0.14541118183510227
12.065,-0.14541118183510227
12.121,-0.1503046699958528
12.154,-0.15498442230951692
12.192,-0.1594032743174565
12.229,-0.1594032743174565
12.25,-0.1636200523438971
12.283,-0.16833730160841354
12.304,-0.1673900804166455
12.341,-0.170701651504086
12.373,-0.170701651504086
12.408,-0.1737082171559341
12.44,-0.1762113996316006
12.491,-0.17836390822223436
12.552,-0.1802419066812999
12.600999999999999,-0.18175010681025316
12.631,-0.18175010681025316
12.665,-0.18292512142736506
12.693,-0.18377632037978664
12.743,-0.18823355193347613
12.794,-0.18887750235575052
12.837,-0.18496315147031206
12.871,-0.1853162181374235
12.909,-0.18559263895348765
12.935,-0.18559263895348765
12.959,-0.18582856039772544
12.99,-0.18582856039772544
13.027,-0.18608366851272473
13.073,-0.18640038765452882
13.129,-0.1868181645650222
13.189,-0.18738625204304027
13.247,-0.18811916393996864
13.3,-0.1890248558680021
13.338,-0.19031767749893058
13.389,-0.19191740060113016
13.433,-0.19384265241165366
13.449,-0.19384265241165366
13.484,-0.19624581988474343
13.532,-0.19898904491851255
13.567,-0.2020296478991641
13.605,-0.2020296478991641
13.632,-0.20523778212744537
13.663,-0.20866153098485674
13.686,-0.20866153098485674
13.733,-0.2124307886827732
13.783,-0.2164866273841879
13.841,-0.22116502194729515
13.882,-0.22622045498754995
13.921,-0.2320001767848736
13.997,-0.2381400807337548
14.045,-0.24476799262472637
14.08,-0.25168208272781234
14.11,-0.25168208272781234
14.153,-0.25914316636211643
14.215,-0.2669050242178779
14.259,-0.275052835394062
14.323,-0.28340953914249845
14.343,-0.29209024202518785
14.404,-0.30103904812500293
14.45,-0.31024562716615645
14.495,-0.3195845949336209
14.53,-0.3290522673429743
14.571,-0.3290522673429743
14.624,-0.33856141074102997
14.666,-0.3480852487985975
14.686,-0.35754436327077954
14.732,-0.35754436327077954
14.766,-0.36692316063174113
14.798,-0.37613452473844733
14.842,-0.3852664061553335
14.886,-0.39417064641249233
14.925,-0.39417064641249233
14.963,-0.40279296466154113
15.004,-0.4111208557387358
15.06,-0.4191896505402588
15.097,-0.4268092225775999
15.134,-0.4268092225775999
15.154,-0.4340945885491414
15.192,-0.4409990854526673
15.215,-0.4409990854526673
15.249,-0.4474210930455462
15.286,-0.4474210930455462
15.323,-0.45343494738520995
15.36,-0.4589572268053219
15.394,-0.46288128262417993
15.421,-0.4640049216147988
15.444,-0.4640049216147988
15.479,-0.4686391190534511
15.516,-0.4727042698987778
15.536,-0.4727042698987778
15.556000000000001,-0.47642610374048466
15.585,-0.47642610374048466
15.661,-0.4828827567588836
15.743,-0.4855233285711704
15.8,-0.4879671935850616
15.842,-0.49003494001090564
15.882,-0.49183022288204814
15.917,-0.4933785964545452
15.957,-0.4969768981395202
15.968,-0.4946918966792282
15.998,-0.4946918966792282
16.024,-0.49576506179467783
16.048,-0.49576506179467783
16.088,-0.4966223352768653
16.146,-0.4972842600361158
16.189,-0.49779090097401424
16.232,-0.4982103165115692
16.269,-0.49854545988285004
16.295,-0.49854545988285004
16.338,-0.4987611285258007
16.378,-0.4989621710018559
16.406,-0.4989621710018559
16.45,-0.4986984377891046
16.497,-0.49825614184200884
16.532,-0.4978648912182635
16.565,-0.4978648912182635
16.601,-0.4976020055698571
16.627,-0.49748688050748635
16.682,-0.4981528225436045
16.723,-0.4993630889295946
16.76,-0.4993630889295946
16.785,-0.5014069359160755
16.801,-0.5014069359160755
16.832,-0.5040612381249785
16.87,-0.5040612381249785
16.899,-0.5070952127237534
16.955,-0.5104597041653345
16.998,-0.5141326203241285
17.03,-0.5183230866290485
17.079,-0.5193455549109363
17.108,-0.5226855176884722
17.158,-0.5273604566771497
17.201,-0.5322191511015237
17.238,-0.537177565394189
17.262,-0.537177565394189
17.32,-0.5421969105274145
17.354,-0.547071274136981
17.378,-0.547071274136981
17.399,-0.5519519819911212
17.436,-0.5565472609036792
17.46,-0.5565472609036792
17.493,-0.5608334476779033
17.524,-0.5608334476779033
17.574,-0.5647311593342814
17.615,-0.5682486814169403
17.658,-0.5712158846626378
17.696,-0.5735525872743912
17.737,-0.5735525872743912
17.777,-0.5752119625587224
17.803,-0.5762905192167294
17.852,-0.576705875961943
17.891,-0.576705875961943
17.924,-0.5766116134626804
17.958,-0.5754417797312219
18.006,-0.5730525550187093
18.04,-0.5730525550187093
18.073,-0.5694902852234263
18.112,-0.5645294772128824
18.132,-0.5645294772128824
18.174,-0.5581519163998632
18.213,-0.5503228545117511
18.237,-0.5503228545117511
18.281,-0.5409892322311141
18.304,-0.5303450458622678
18.344,-0.5303450458622678
18.377,-0.5183436159773072
18.394,-0.5183436159773072
18.451,-0.5049220235270577
18.494,-0.4906565057070651
18.523,-0.4751844087335133
18.54,-0.4751844087335133
18.564,-0.457687552482712
18.591,-0.457687552482712
18.62,-0.43924006627082735
18.669,-0.4200268078599967
18.713,-0.3997710511776176
18.729,-0.3997710511776176
18.775,-0.37836547142489474
18.798000000000002,-0.37836547142489474
18.841,-0.35593994855945565
18.877,-0.332331293365681
18.906,-0.332331293365681
18.942,-0.30710984998779356
18.979,-0.2807185061685211
19.015,-0.25380133166830676
19.07,-0.22650441212429318
19.103,-0.22650441212429318
19.125,-0.19894372895251022
19.163,-0.19894372895251022
19.21,-0.1711731842468196
19.239,-0.14327005817313543
19.285,-0.1153857874642692
19.31,-0.1153857874642692
19.35,-0.08767437498787123
19.398,-0.060257379692896684
19.446,-0.03291252855087379
19.49,-0.00674654390357432
19.517,-0.00674654390357432
19.554,0.017501665286753898
19.567,0.017501665286753898
19.604,0.040002594539884306
19.648,0.06165339248931456
19.703,0.0817530989019124
19.74,0.10045035019999204
19.763,0.10045035019999204
19.821,0.11892375354768525
19.846,0.13708492342714163
19.865,0.13708492342714163
19.905,0.15434879296735815
19.95,0.17069905128979546
20.018,0.1859818034361025
20.055,0.19948881691901388
20.102,0.21121646294739538
20.141,0.22124788868923506
20.192,0.22997919038822445
20.245,0.23817013321734137
20.316,0.2445244163392113
20.345,0.2489532940306427
20.377,0.2489532940306427
20.41,0.25179443199387386
20.453,0.2531637518950802
20.486,0.2531637518950802
20.528,0.2534431566349262
20.564,0.25271349731788106
20.591,0.25271349731788106
20.642,0.251329352124781
20.678,0.24904050062450445
20.707,0.24584793199016364
20.743,0.24584793199016364
20.779,0.24218817510738955
20.817,0.23872897013654537
20.844,0.23872897013654537
20.863,0.235413030907746
20.89,0.235413030907746
20.913,0.23198159175693078
20.944,0.23198159175693078
20.967,0.2284684567856088
20.996,0.2284684567856088
21.009,0.22507649848542854
21.033,0.22507649848542854
21.06,0.2218979670362362
21.084,0.2218979670362362
21.111,0.21894772167854182
21.155,0.21894772167854182
21.219,0.21378626158299863
21.29,0.21156802913999595
21.33,0.2097298413360127
