time,vel_x,vel_y
3238.837,0.11820564208122677,0.23033495558130943
3238.869,0.11868846369655595,0.23347695004994687
3238.898,0.11882749111080562,0.23687131917650983
3238.924,0.11859632070773857,0.23900443694632567
3238.951,0.118798664651927,0.24195188173274462
3238.972,0.11875607293350349,0.2437938831054472
3238.996,0.11887606110487162,0.24623169807948242
3239.011,0.11879799998326582,0.24736592692693657
3239.03,0.11873037692356377,0.2489689354324656
3239.056,0.11888852765783291,0.2510418546721319
3239.079,0.11869683967811237,0.25305565470025204
3239.103,0.11883705106927722,0.2552005307519655
3239.139,0.11858262260845855,0.257475887251981
3239.153,0.11875955724584032,0.2588438085319762
3239.18,0.11858653144452343,0.2603734913593548
3239.205,0.11868558146982301,0.26210839526748175
3239.24,0.1184094876551141,0.2639015763558642
3239.267,0.11867024204450898,0.26607625219501996
3239.287,0.1186116728941932,0.2671871439199353
3239.302,0.11871567497346569,0.26825733119453643
3239.334,0.1186514372680055,0.2693172049370444
3239.351,0.11873342225958256,0.2703528693607084
3239.376,0.11907038252686522,0.27210891364980444
3239.393,0.11905050108227365,0.27281432179932036
3239.404,0.11914035689194859,0.27353232410989164
3239.425,0.11911931357881254,0.27391923369953625
3239.446,0.11912653979280877,0.27469168824579104
3239.47,0.11949657324733813,0.27601162070576657
3239.487,0.11945812613008203,0.27639271456888265
3239.505,0.119539750327447,0.2770498901812577
3239.527,0.11960389488113188,0.2772392332271991
3239.544,0.11965650967183125,0.2776745597106315
3239.578,0.1199509775528185,0.27895037743840384
3239.607,0.12008283508593734,0.2793694088500166
3239.634,0.12033398340151769,0.2793009172041884
3239.657,0.1205455138610235,0.2797450024276985
3239.697,0.12094264800536311,0.27950198791296127
3239.726,0.12139525278245639,0.2802512222840959
3239.742,0.12157787220725824,0.28019197046056
3239.759,0.12183071695965272,0.2803807510987673
3239.784,0.12256902769036448,0.28093187837280426
3239.805,0.12283278052815101,0.280707593334299
3239.823,0.12315640264737153,0.28084754665510037
3239.846,0.1234215077780154,0.2802383792114944
3239.863,0.12375940379223231,0.2801220685035904
3239.883,0.12417837199872117,0.27940537603566307
3239.901,0.12454429606921943,0.27900862418562017
3239.926,0.12503489329981463,0.27888290464987453
3239.937,0.12527178226069516,0.2784566829817188
3239.951,0.12561170218191195,0.2780727669725549
3239.967,0.1259512240367735,0.2778339061870989
3239.991,0.12675262845433963,0.2766751241827729
3240.004,0.12703262063310494,0.2763895687124005
3240.031,0.12767894113079079,0.27597739041007685
3240.042,0.12809205976236682,0.27520381121441906
3240.077,0.12898055582651463,0.2740918594829289
3240.111,0.13005108225231113,0.2723785568393535
3240.134,0.13072077311673877,0.27181412125788235
3240.157,0.1317561320765146,0.27057282585852516
3240.187,0.1328162876623021,0.269526338302833
3240.215,0.13401627770063587,0.26779215044615234
3240.239,0.1358541368983017,0.2669332499249397
3240.261,0.13658518241543136,0.2655189301999642
3240.277,0.13733883295646857,0.2646386884385888
3240.318,0.13883594114563955,0.2631185083050329
3240.343,0.14061746436369327,0.2626500466791418
3240.363,0.14177267885704053,0.2614257674517636
3240.383,0.14270774947891615,0.2606618802692175
3240.403,0.1438344545730211,0.2592140491160516
3240.417,0.14457478444755684,0.258470467032845
3240.434,0.14558428378138777,0.2576244607374007
3240.451,0.14665513190371768,0.2555582754144242
3240.47,0.14788353888123318,0.25365946460946537
3240.485,0.14881206755134901,0.2524165770111857
3240.503,0.15003176270156676,0.2504645574480018
3240.523,0.1514342946996146,0.2484789137068425
3240.546,0.15337948729319642,0.24581797848084713
3240.571,0.15501485079400942,0.2435300983932859
3240.597,0.1575970857712356,0.24152758909066765
3240.617,0.1589828031073826,0.23945404238743695
3240.632,0.16000213434507898,0.23812586980276557
3240.651,0.16174677470767057,0.23582651456773307
3240.682,0.16385612576972614,0.23296664471121786
3240.704,0.1657592554634343,0.23030957236343425
3240.724,0.167334735473666,0.228303347433188
3240.755,0.17037517312829165,0.22570460415349577
3240.777,0.17199011169062517,0.2234030616310044
3240.796,0.17391675464395512,0.2215487314700635
3240.818,0.1756876474140378,0.21876300996817868
3240.838,0.17717344665451318,0.2166856775307309
3240.858,0.17894893387611288,0.2140693897695662
3240.879,0.18056702363552643,0.2116851639683008
3240.903,0.1855924552159247,0.20936847544316622
3240.92,0.18842799824322637,0.20719953669503005
3240.941,0.19144139696711826,0.2049486877073983
3240.962,0.19469781483288126,0.20192317750321587
3240.982,0.19751827159335839,0.19940524763684422
3241.003,0.20078964336144717,0.1973085218749972
3241.02,0.20303753507328487,0.19487032175679414
3241.054,0.20703495851676826,0.19115375904282933
3241.073,0.20902532605719287,0.18846766631326584
3241.094,0.211026258852243,0.1859424136943305
3241.118,0.2135196324679079,0.18225276736096113
3241.14,0.2156206199974161,0.17939905924329697
3241.16,0.21780751652176053,0.17640275949874415
3241.18,0.21964257494263412,0.1736416414497085
3241.207,0.22183559772973385,0.1703655865334852
3241.257,0.2259841166783968,0.1638626410079204
3241.279,0.22811948436904295,0.16059280695991082
3241.293,0.22933335958154877,0.15841828967087285
3241.314,0.23162424622939315,0.15505033113569014
3241.336,0.23343784224430086,0.15192773171221755
3241.362,0.23359082131174225,0.14837332412965742
3241.388,0.23366680194003703,0.14431623905170798
3241.42,0.2348655807138733,0.13928767258453295
3241.437,0.23549307912473016,0.136563182540332
3241.474,0.2374686681103416,0.13086656391055432
3241.495,0.23860107541328313,0.12774866837232654
3241.512,0.24015152915767163,0.1254427703477674
3241.531,0.2413515902779424,0.12226131015585681
3241.548,0.24242767290578898,0.1197131268117742
3241.562,0.24375449893344014,0.11734887936849023
3241.587,0.24527027138542515,0.11369039553759736
3241.61,0.24675893865552168,0.11017411440654576
3241.641,0.24952361159937278,0.10548695387391151
3241.656,0.25143754585765143,0.10280392867950774
3241.674,0.2527191925033524,0.10011519592709092
3241.693,0.2543559628337588,0.09706017470875222
3241.714,0.25611390373921583,0.0937734096811521
3241.733,0.25767552810418726,0.09063601477266627
3241.755,0.25980661820279405,0.08737517311759266
3241.793,0.2631629724047458,0.08130947284740107
3241.815,0.2648471017114846,0.07830985697620384
3241.837,0.26728559059268386,0.07424097095039546
3241.859,0.26959635495463896,0.07045764809838932
3241.879,0.2712433157743072,0.0673908753499185
3241.899,0.27316399097530947,0.06396431369993268
3241.922,0.2758422303317751,0.06266432759073054
3241.951,0.27835121464608414,0.06066913598807768
3241.974,0.2810781545501704,0.05905291323907813
3241.989,0.28243201882144875,0.05735289150042588
3242.016,0.28473959429882206,0.05449815219245043
3242.043,0.28692844163917575,0.05130410835494986
3242.062,0.2885035424067892,0.04876574297787521
3242.082,0.2906150879104887,0.0456036123461593
3242.105,0.2925756063092022,0.04255412534926725
3242.126,0.2948434410477241,0.04019557064257988
3242.147,0.29674316884212315,0.036559990014634176
3242.163,0.2981599111194554,0.03430433576951405
3242.191,0.2998659905650845,0.030092207168902225
3242.215,0.3026596546560071,0.026365713097170458
3242.247,0.30523416025426675,0.021648182951835224
3242.267,0.3072592502277149,0.01812931596648204
3242.29,0.3088451098075897,0.014853910068149113
3242.309,0.3104368321160569,0.011727487463503217
3242.329,0.3144725693717926,0.008786150912052593
3242.351,0.3158330249158317,0.005333259478330089
3242.371,0.3171969171250946,0.0020791924825671326
3242.395,0.3185910486169047,-0.0015560371464979216
3242.416,0.3201112926527425,-0.005129844403524007
3242.439,0.3217417168785641,-0.008542066764813843
3242.456,0.3230230163330221,-0.01142665697139333
3242.483,0.3245121865436834,-0.015212997545161424
3242.5,0.32559471062729595,-0.018019552534453503
3242.513,0.32660842416094527,-0.020326617186315656
3242.524,0.32751721719306115,-0.022298792145016514
3242.548,0.3286419601452751,-0.02591999473458279
3242.567,0.3300803675485126,-0.029029884952215083
3242.585,0.33128541481076434,-0.03189062009753832
3242.6,0.3320777703743761,-0.03418058116205615
3242.618,0.3333103581514623,-0.037357922252008714
3242.638,0.3344210807940904,-0.04030344806709555
3242.66,0.33546657034985494,-0.04349336985503057
3242.679,0.33675118519847913,-0.04672376576522225
3242.7,0.3375948933965771,-0.05188319753224535
3242.722,0.3388444858319801,-0.05720856008174104
3242.741,0.339916204207505,-0.06126504095073773
3242.763,0.3408420375274004,-0.06549635189436348
3242.779,0.34150294425616684,-0.06898150611476939
3242.818,0.3429115562358754,-0.0759720598732643
3242.834,0.3436375038365138,-0.07935132489376534
3242.868,0.34451789387858595,-0.08431362113394225
3242.901,0.3458972978980859,-0.09018729169903525
3242.921,0.34656931516567346,-0.09386834717910739
3242.946,0.34729690555590753,-0.09736741544864663
3242.965,0.3476693958573098,-0.10045788892842267
3242.985,0.3483398940288748,-0.10371590518329973
3243.01,0.3485703314534897,-0.10744150533662455
3243.032,0.3490182128368846,-0.11069496837645153
3243.055,0.3490708829358631,-0.11423807495830454
3243.077,0.3493786203325179,-0.11736627110096232
3243.114,0.3497872031297566,-0.12205045180156604
3243.134,0.3499995021545037,-0.12506824291501953
3243.157,0.34235192013234433,-0.12815235560550528
3243.183,0.33580524187714894,-0.1314255227087566
3243.202,0.33050461606201453,-0.13446701843531864
3243.218,0.32734709694268443,-0.13665546102073417
3243.24,0.3237982293957448,-0.1395786322515586
3243.26,0.32050839493059696,-0.14230158009261762
3243.288,0.31729609274964216,-0.14580438075415453
3243.306,0.3154554089391229,-0.14785618541110784
3243.324,0.31400894667316165,-0.15015769382309163
3243.348,0.312394177069519,-0.15315796686426822
3243.377,0.32019858771303045,-0.1566033938799348
3243.398,0.32424269477591666,-0.15916764848123466
3243.418,0.32711848684697364,-0.1615741578851425
3243.444,0.33054933244248713,-0.16436575693106137
3243.466,0.33290978341460886,-0.16718512735120944
3243.491,0.3347723752028827,-0.1699512524982684
3243.51,0.33561706734421076,-0.17204016965692598
3243.528,0.3362364759547143,-0.17367788713284785
3243.551,0.33723568090567035,-0.1767787954910811
3243.574,0.3373411834188359,-0.17893262821679326
3243.599,0.3368797606601752,-0.18462443685130378
3243.621,0.33662408826754053,-0.1883603729161182
3243.642,0.33648619801464724,-0.19233381922777087
3243.685,0.33564296527314025,-0.197705290046351
3243.701,0.33751429878752237,-0.19910296451548193
3243.724,0.3361010223120881,-0.20199334461740562
3243.738,0.335252517050016,-0.20425989155589025
3243.757,0.33427932307761077,-0.20613265266514122
3243.766,0.3334352696478683,-0.2064817859517104
3243.79,0.33203646456028013,-0.20730527462103732
3243.82,0.3301218503670367,-0.2079525076667511
3243.837,0.3288775189218245,-0.20894283227721464
3243.862,0.32804605297675865,-0.21059188782422075
3243.879,0.327575416537984,-0.21146942489145934
3243.906,0.32688863774107135,-0.21321613928043526
3243.929,0.3255888099614979,-0.21441570281326153
3243.952,0.3244541473436901,-0.21609401178352597
3243.971,0.3230926543655372,-0.21702583363976455
3243.986,0.32198538946888505,-0.218175666550498
3244.014,0.31950212061308836,-0.22019227447791428
3244.042,0.3177053634881267,-0.22162821373112887
3244.071,0.31211251724461075,-0.2228991581593177
3244.088,0.3109473684096615,-0.224181035347224
3244.114,0.30884390447506577,-0.22592790454822925
3244.129,0.3079110479367446,-0.2266621818240082
3244.151,0.30651249241330397,-0.22830865557486815
3244.172,0.3048391579664804,-0.22926974645968112
3244.193,0.30316539583903684,-0.23056474939431615
3244.209,0.3020913036399168,-0.23164481617679283
3244.229,0.2999700936039518,-0.23287772007941443
3244.251,0.2982109142913311,-0.2343117533290387
3244.278,0.2956587525568476,-0.23543454526478153
3244.298,0.2936451626300723,-0.23687677698679543
3244.322,0.29146584591488,-0.23782737669616005
3244.341,0.2893375537776894,-0.2390924319815968
3244.361,0.28754902973576446,-0.2405182245972753
3244.38,0.28438277231770676,-0.24153427115903614
3244.39,0.2828484532017648,-0.24219737401517252
3244.403,0.28100718713452755,-0.24309999876109523
3244.427,0.27749868727430826,-0.244130139648656
3244.45,0.27438341713965253,-0.24553268654130367
3244.481,0.2700766409452557,-0.2483838690290171
3244.507,0.26718873095896883,-0.24960800969135127
3244.524,0.2643116429390897,-0.2517013479677157
3244.544,0.2618104881723181,-0.2525802632005145
3244.565,0.25932016768240274,-0.25378179932596595
3244.575,0.2578615245183125,-0.2541833566915489
3244.594,0.25579507966577064,-0.25505311804565967
3244.619,0.25313280964770246,-0.2564668616847265
3244.633,0.2508443743177808,-0.2572648289924785
3244.655,0.24866399506250123,-0.258402211882007
3244.672,0.24657352352827802,-0.2590574561442109
3244.689,0.24451759053712982,-0.2600227538182565
3244.708,0.2422591633486197,-0.26118189360587457
3244.724,0.24031852095789394,-0.26057559248298084
3244.746,0.2380207974036581,-0.25987436810113224
3244.769,0.23562725226278497,-0.2596519626355366
3244.792,0.2326257502879002,-0.25960694014687774
3244.813,0.2303335064882161,-0.2598790272891775
3244.832,0.22830475863655858,-0.26007149226030196
3244.853,0.22586735977905764,-0.2605891028479482
3244.876,0.22649735672502674,-0.26387696588914555
3244.904,0.222636465529444,-0.2643793370151749
3244.922,0.2205331079981107,-0.2648858033531838
3244.943,0.21770952867024534,-0.2655509708399615
3244.971,0.21478509752695069,-0.26657241530505615
3244.99,0.21321677252184673,-0.2674010585463625
3245.007,0.21202975633700716,-0.2682103241227536
3245.028,0.2107518346976624,-0.2690012380993288
3245.05,0.2086488664921473,-0.27029512141658807
3245.062,0.20736783811042786,-0.2710122725989109
3245.088,0.20534173750775306,-0.2720147410790911
3245.115,0.20296748560445224,-0.2734842610298024
3245.145,0.20056082364070918,-0.2745656060295059
3245.174,0.19732998944517824,-0.2765710355797427
3245.2,0.19467234486348872,-0.2779010568697305
3245.22,0.19261947412061428,-0.2790851279568187
3245.236,0.1907872176318391,-0.28121204123471993
3245.258,0.18836759648412382,-0.28217686206822445
3245.273,0.18657977655736346,-0.28306057374277527
3245.283,0.18533610207727033,-0.2834517826162143
3245.303,0.183498776864311,-0.28424937593486294
3245.321,0.18134992468857472,-0.28521857382009047
3245.358,0.17777874268271526,-0.28644853162493833
3245.382,0.17500066498523506,-0.2878280519006542
3245.412,0.17153085387425018,-0.28901603502383827
3245.439,0.1681983740395532,-0.2903446317669017
3245.474,0.16439988944855422,-0.29172819114388704
3245.501,0.16088008973341011,-0.29268896147673534
3245.523,0.1582397090959486,-0.29363660665483116
3245.547,0.15526170052080518,-0.2942644994635004
3245.566,0.15295480894133437,-0.295051412663232
3245.583,0.15091507057378187,-0.29581397935785037
3245.603,0.14824879609912198,-0.2964117821750686
3245.623,0.14610529052850926,-0.2970898281663277
3245.64,0.1435006950270456,-0.2992500751215272
3245.658,0.14160227189174665,-0.2994835834064515
3245.676,0.13936469525874448,-0.2999222645084072
3245.687,0.13760067986774277,-0.3012650496471137
3245.708,0.13543774433517033,-0.30136283078727255
3245.722,0.13354187735565962,-0.3016215557140427
3245.739,0.13192701288665742,-0.30197980912517025
3245.756,0.12980725042135374,-0.30210181916403694
3245.772,0.12793395424089624,-0.3023542349531394
3245.788,0.1259629000179535,-0.3027155126638788
3245.803,0.12444519471695019,-0.3027998485588648
3245.836,0.12062368933745507,-0.30322849598188484
3245.857,0.11856979872871652,-0.3033126345897262
3245.88,0.1159158416945934,-0.30363405331812837
3245.903,0.11329763893979634,-0.30360223611934917
3245.931,0.11055874798784378,-0.30391584707953917
3245.954,0.10755543198049022,-0.30388864444840835
3245.972,0.10571417388279422,-0.30407949227778336
3245.994,0.1031501575850752,-0.30449997516405375
3246.021,0.10065930803050153,-0.3045688680841852
3246.041,0.0985656177507168,-0.30485337146188995
3246.067,0.09605207638392982,-0.30475968268182946
3246.093,0.0938792255499924,-0.3049313396971791
3246.14,0.09001227843047055,-0.3045975031666249
3246.155,0.08835325580975587,-0.3043898704386679
3246.173,0.08662495282039243,-0.3043039763988361
3246.197,0.08458684678571277,-0.3043691981702037
3246.223,0.0824175022724287,-0.3039668607674838
3246.241,0.08053424339546988,-0.3039353454937013
3246.268,0.07884664320188187,-0.30340432135953266
3246.293,0.07635071617694994,-0.30321778196432203
3246.31,0.07537551449602792,-0.30285665242613174
3246.326,0.0740034860395539,-0.3025471643400999
3246.34,0.07270908652456115,-0.3024153406936574
3246.363,0.07143810320570673,-0.29760341849430655
3246.386,0.06938539782622871,-0.2916739898842886
3246.405,0.06758496153800533,-0.2954494310268811
3246.434,0.06593375139478416,-0.2894728122250474
3246.448,0.06462647045318867,-0.2867933797067011
3246.469,0.06329211641626871,-0.28314691816286
3246.492,0.061806938255769335,-0.2803399516809775
3246.513,0.06041653543459656,-0.27772242909910266
3246.532,0.059573451274527255,-0.27595489612830437
3246.55,0.05806725005092071,-0.2745515035606647
3246.571,0.05688023867625729,-0.2752412998044248
3246.588,0.0558975417514005,-0.27566943218557893
3246.613,0.05414468201957201,-0.2762997913685305
3246.653,0.05251158448747077,-0.27677673576900863
3246.671,0.05154810825764577,-0.2768787790366882
3246.694,0.050110173159591,-0.27704667563525376
3246.717,0.04905458869272292,-0.27729471963436886
3246.75,0.047621666914072894,-0.2772269457013744
3246.776,0.0462361324218071,-0.2769728459312941
3246.796,0.04527061754396747,-0.2768460184292414
3246.813,0.044267209662710895,-0.27677025368914987
3246.829,0.04340499136930166,-0.2763940647403899
3246.842,0.042749437146739636,-0.2761607365723731
3246.851,0.04218554644609674,-0.27600994762394754
3246.879,0.04123176906634118,-0.27511607240510766
3246.904,0.039942965222359905,-0.2744326555478979
3246.931,0.03890330469085599,-0.27324876954590843
3246.956,0.03793607654072291,-0.2723218429185147
3246.971,0.037440452115618326,-0.27136244391286884
3246.992,0.036710341099990246,-0.27026978807985874
3247.013,0.035715019985858604,-0.2694262199028752
3247.034,0.03519562445328036,-0.27331137767185176
3247.057,0.03428246970736916,-0.2768115760368377
3247.079,0.03376689685668875,-0.27879897432208245
3247.103,0.03289976214654377,-0.2809717786789056
3247.132,0.03228511897430764,-0.28215121349467537
3247.156,0.0313869392190771,-0.2828601150304527
3247.179,0.03080354194736272,-0.28268274759111595
3247.204,0.03016917600717031,-0.2824820358678696
3247.217,0.029574782518037246,-0.28369942047441227
3247.236,0.02933163431745022,-0.2827589064062894
3247.253,0.02887974339128609,-0.2819676299938301
3247.272,0.02853279669933837,-0.28125118737076465
3247.295,0.028167717095072396,-0.2796032399220024
3247.312,0.027707713719611768,-0.27853921467971143
3247.332,0.027346536355838898,-0.2765232997394461
3247.352,0.027061332071771853,-0.2750592840999955
3247.375,0.026413189579451813,-0.2734315978835793
3247.395,0.026279442890449277,-0.2713961963327
3247.411,0.025977568318628463,-0.2700744385798326
3247.428,0.02586571424822336,-0.26787744689145737
3247.45,0.02578655753704822,-0.2657187707808901
3247.471,0.025466538565944205,-0.26395651524707453
3247.503,0.025587580135449862,-0.26046346578963675
3247.528,0.025200660621211034,-0.25797220423915107
3247.545,0.02529163919446527,-0.2561281584093753
3247.558,0.025225039947263418,-0.2545686879309521
3247.579,0.025293965930664138,-0.25257714419401944
3247.596,0.02538652134889765,-0.2510136441480753
3247.614,0.025347240043755534,-0.24836351693234682
3247.641,0.025228783870341765,-0.24795242904749604
3247.663,0.025390579578691452,-0.24501047020898784
3247.679,0.02559080681733636,-0.24282660223556035
3247.692,0.02517551799480776,-0.24086113555484784
3247.705,0.024780247875109886,-0.23907947028751514
3247.727,0.024127090440870424,-0.23686227094183399
3247.748,0.023939066228925925,-0.23342552605483127
3247.768,0.023574185198658802,-0.23081789863752447
3247.797,0.02595355894448423,-0.2272179551506751
3247.814,0.0273753291814292,-0.22494114164000603
3247.846,0.029394433476834864,-0.22185533979028418
3247.871,0.031154095866895406,-0.21827188207284895
3247.896,0.03203548249812119,-0.21757339283106358
3247.919,0.033205432901593994,-0.21410813258924755
3247.941,0.03381990141400683,-0.21312978037326535
3247.958,0.034491311356342445,-0.21041496510275381
3247.982,0.035124204203125266,-0.20704183735294535
3248.004,0.03580439734998297,-0.20399757040458624
3248.039,0.03654706205160909,-0.19925544031126421
3248.057,0.036970758614404714,-0.19640327563665086
3248.081,0.03725111958152,-0.19363213205029467
3248.109,0.0377276933624672,-0.1898798769013148
3248.129,0.03788710937670668,-0.18740539151401184
3248.153,0.03800712097352331,-0.18431185374097578
3248.174,0.03817481962376652,-0.18177857894331784
3248.194,0.0380626282497186,-0.18117760625898893
3248.209,0.03821641564551247,-0.1789755814314528
3248.228,0.038339101323543776,-0.176451238699631
3248.25,0.03820880200108416,-0.17564913576131658
3248.261,0.03833766091893985,-0.17392586994118067
3248.283,0.03845976060576793,-0.17107756021663115
3248.307,0.03872691158376755,-0.16792315182901071
3248.331,0.038833524029079344,-0.16512083146611745
3248.352,0.03888251284750702,-0.16253997854076746
3248.371,0.039016713023666744,-0.1601459594450792
3248.387,0.039067932078626175,-0.15817577349573914
3248.411,0.03925307054485845,-0.15530457689940183
3248.432,0.0393484407053129,-0.1531268493836722
3248.459,0.03943455850018683,-0.15038708065065537
3248.472,0.039511110517228686,-0.14868923637831083
3248.521,0.03958623753701167,-0.1464836373578158
3248.541,0.03987811150714275,-0.14108622619463057
3248.57,0.040157834156576484,-0.13832772299090543
3248.591,0.04027350578135405,-0.13632368966156394
3248.615,0.04058454977941943,-0.13363216287103308
3248.632,0.04068882020838881,-0.13206285606093232
3248.648,0.04080318016400012,-0.1304812768121427
3248.671,0.04100715936148132,-0.12843740643108284
3248.689,0.04110757057209759,-0.12679222368782722
3248.717,0.04125513366428256,-0.12427229699393334
3248.738,0.04139523081586004,-0.12218316918122994
3248.779,0.041842425011347675,-0.11897186929646648
3248.794,0.04194019169913608,-0.11718438262419131
3248.817,0.0421551410855284,-0.11508268861211922
3248.848,0.042340978960098294,-0.11242180654682679
3248.877,0.042580823568886546,-0.10987532968330847
3248.911,0.042867810311246694,-0.10669270243214507
3248.931,0.043008441379665904,-0.10482803124067766
3248.952,0.04309314315879693,-0.10295852897755918
3248.976,0.04331169768549051,-0.10066645015594546
3248.999,0.0434083951125085,-0.09884341835568644
3249.017,0.04355749676928478,-0.09705286022911076
3249.035,0.04364289461146086,-0.09551855991514188
3249.054,0.04372050034572069,-0.09370085837937052
3249.078,0.043847226462499674,-0.09177581681307892
3249.095,0.04391928578106237,-0.0901637199004601
3249.114,0.04387137701825966,-0.08949154731448862
3249.131,0.043971026260053434,-0.08782446183830345
3249.148,0.04403590609858971,-0.0862469682319979
3249.175,0.04417144846708747,-0.08404030731243227
3249.197,0.04423263173284042,-0.08217193866658083
3249.212,0.04425236938515331,-0.08090049423740586
3249.235,0.0443101457521206,-0.07926210377088404
3249.258,0.044363064396051324,-0.0768785599098396
3249.276,0.04440212320993433,-0.0752965857648897
3249.295,0.044422843045333865,-0.07378650038948537
3249.313,0.04444450517052688,-0.07207086596710652
3249.331,0.04444981413775631,-0.07072889341438265
3249.349,0.04444077494151086,-0.06923619904042558
3249.374,0.0443818028827804,-0.06748745876986517
3249.393,0.044362000973471004,-0.06595173654121639
3249.419,0.044322306190412226,-0.06393172957964852
3249.447,0.04425371604993387,-0.06173328349765424
3249.464,0.044211554461607336,-0.06009528381103594
3249.482,0.04416039368541412,-0.0589145131212106
3249.516,0.044061672375683425,-0.05690277590504388
3249.531,0.04396054587422969,-0.055194378256560886
3249.555,0.0438404309812198,-0.05342761057670893
3249.573,0.04371202208665769,-0.05210192815974417
3249.592,0.04361252908997021,-0.05071207842601448
3249.615,0.0434815707086217,-0.048896641829688565
3249.64,0.04332790688377108,-0.047337685909636044
3249.673,0.04313469913764317,-0.04493783308049965
3249.698,0.042938160026759264,-0.04325411405779368
3249.723,0.04275962451937883,-0.0413852483405432
3249.738,0.04259378561362783,-0.04028585409643372
3249.753,0.04248204265880438,-0.0393516326690633
3249.775,0.04228177110293888,-0.03781942426596644
3249.798,0.04281647803483766,-0.036250980936022734
3249.821,0.04311866315971215,-0.03487718736518839
3249.829,0.04324995355480628,-0.03409168310823733
3249.851,0.043379629231829225,-0.03294699514724045
3249.883,0.04340633082581262,-0.03191224735458387
3249.903,0.043382508999573806,-0.03054318983703281
3249.921,0.04334494429873662,-0.02928803319615163
3249.949,0.04317048890715401,-0.027951171435106042
3249.974,0.04302961530319358,-0.02660768681380673
3249.994,0.04278950179960674,-0.025618697457235853
3250.012,0.04261628769278685,-0.024734758193766613
3250.033,0.04237539219692673,-0.02393774236235561
3250.048,0.042211242149869044,-0.023310402867565305
3250.064,0.042039261117382154,-0.022458909600986312
3250.084,0.04177659266735444,-0.021764182195835074
3250.122,0.04137147962014533,-0.020306854127017063
3250.141,0.04108756190805287,-0.01961365593311149
3250.181,0.040631825093370266,-0.018141642045493962
3250.201,0.040358862191231956,-0.017436097778405737
3250.217,0.040134730680518385,-0.016753033167373883
3250.237,0.03990221352275544,-0.016125554573547595
3250.254,0.03965073065009399,-0.015444904995182737
3250.268,0.0394938167355895,-0.014874192152905988
3250.284,0.03932197891994941,-0.01436260471250778
3250.301,0.03909851302904903,-0.013681072613021674
3250.32,0.03883329086407816,-0.012872333268297774
3250.341,0.03861996250788604,-0.012062571179934083
3250.36,0.038354776204399754,-0.01126755935513434
3250.382,0.038133136588264074,-0.010350662314824424
3250.4,0.03788467613246739,-0.009620986392831564
3250.421,0.03759936173001457,-0.008567724495010334
3250.445,0.03739557076360466,-0.007691380817699534
3250.465,0.03714708797847095,-0.006738523681924209
3250.483,0.037003930098863234,-0.005844841034058459
3250.499,0.03678157313806795,-0.005132435738158911
3250.517,0.03656451222447883,-0.004376843542131999
3250.539,0.0363691103133336,-0.0031878671526336536
3250.56,0.03611499777637657,-0.002250427891087461
3250.581,0.03583285911816819,-0.0012240887948304481
3250.596,0.03560119027188662,-0.0004931338581233223
3250.618,0.03535321160668146,0.00043480274194577747
3250.644,0.03510973085966417,0.0017320090218126034
3250.668,0.03477935590795927,0.0028815569194693158
3250.686,0.034943307299030106,0.003855809260660546
3250.698,0.03467650918927495,0.00446333790088586
3250.717,0.03438589607209626,0.005343800987613567
3250.728,0.03416686063867768,0.0059670245497367
3250.744,0.033960693321852475,0.006643594416591458
3250.773,0.03354212043329714,0.007883172578947044
3250.792,0.03323634365293562,0.00886524305163458
3250.826,0.032754493458163204,0.010245373361677523
3250.851,0.03241320967653374,0.011474460266530756
3250.872,0.03202017494420483,0.012451781724463118
3250.888,0.03181986921645766,0.013285725623696915
3250.943,0.031082452793849243,0.015073895863006784
3250.967,0.030660056006891735,0.016044095396339678
3250.99,0.030248282473847823,0.017062439736243586
3251.006,0.029968304874514518,0.017659424423140238
3251.043,0.029383277820002243,0.01896223820105339
3251.059,0.029079148168705483,0.01949301889191376
3251.078,0.028765958591819497,0.020076823345604206
3251.097,0.02849193872508364,0.02088173852819687
3251.121,0.028080967084117274,0.021464963108525328
3251.151,0.027727470892320926,0.02238637359881833
3251.173,0.027283547950643226,0.022811461463651365
3251.197,0.026833653261534314,0.02343091326676587
3251.215,0.026483926603730473,0.02362387997349224
3251.235,0.02608257638086891,0.023976709739262636
3251.257,0.02572922002647759,0.02401066939598469
3251.275,0.025393069988249382,0.024169175442428366
3251.283,0.02516694558587749,0.02431780032790609
3251.294,0.025027022543489034,0.024480628602908165
3251.308,0.024719819377433914,0.024396164645938995
3251.321,0.024525684246875713,0.02441177671295215
3251.349,0.024062258893330822,0.02456281005820251
3251.368,0.023682136878414233,0.02434213334502363
3251.404,0.02318803526460573,0.02430359059075029
3251.43,0.02272632609485103,0.023827088393021133
3251.455,0.022486148640100366,0.02380834847832478
3251.475,0.022083584657036942,0.02317369097962476
3251.486,0.02192360549110785,0.0230718145560889
3251.501,0.021860319151569198,0.023008833020557992
3251.521,0.021667490326525173,0.022548326845731298
3251.539,0.021441802893921027,0.022279039492390067
3251.55,0.021315441516283864,0.022219646948871182
3251.577,0.02107072740296094,0.021363409016106213
3251.592,0.020921102772597854,0.02116898128756466
3251.611,0.02084355705608672,0.020996147162759264
3251.626,0.020712027072180277,0.020617978294075946
3251.65,0.020449004682887857,0.020087143445307834
3251.67,0.020260413490198127,0.01939896184550193
3251.693,0.020029297065704933,0.018781276863620078
