time,vel_x,vel_y
3220.419,0.0005297708946005293,-0.0005295236114519275
3220.447,0.0005672102204647166,-0.0005658051628188619
3220.481,0.0006158351233288754,-0.0006172317309719709
3220.507,0.0006606184917212363,-0.0006588948046336862
3220.532,0.0007007162018652011,-0.0006993595051183127
3220.551,0.0007361011005026399,-0.0007365907507531641
3220.575,0.0007769070010642247,-0.0007772950320591814
3220.608,0.0008340119662470587,-0.0008357958859685687
3220.633,0.0008836821358579072,-0.0008850699763721702
3220.659,0.0009410754854053611,-0.0009403479054539325
3220.683,0.0009885050493089026,-0.0009917473922850238
3220.709,0.0010451435580372858,-0.001049743950968943
3220.733,0.0011048227758026054,-0.0011023546076721958
3220.752,0.0011507224025255618,-0.0011464539944650693
3220.774,0.0012135884421226014,-0.0012102939350576852
3220.796,0.0012583006900660106,-0.0012578294557131521
3220.818,0.0013157941993778319,-0.001317740797791633
3220.836,0.0013701904603317624,-0.0013693276571758815
3220.863,0.0014399260699754467,-0.0014415988924485596
3220.893,0.001520845772406083,-0.0015196867890251008
3220.914,0.0015922062619870452,-0.001591279389576075
3220.936,0.0016561981336056066,-0.0016554410251028945
3220.963,0.0017393614871436657,-0.0017440986220325066
3220.984,0.0018088422002244216,-0.0018067464180186658
3220.999,0.0018708150581473175,-0.0018658825008254613
3221.018,0.001919371562371151,-0.001924752600201258
3221.038,0.002001071320888174,-0.001995846704430147
3221.058,0.002072883498039365,-0.002071865326242984
3221.087,0.0021710987342666768,-0.002173467745358094
3221.108,0.002259764860562343,-0.0022582066644887717
3221.134,0.002359852720048401,-0.0023586232269566625
3221.156,0.002449014592900034,-0.0024443621171807784
3221.177,0.0025368735582618467,-0.0025368637366758925
3221.202,0.0026345659533440354,-0.002630743356039197
3221.223,0.0027371509441017966,-0.0027420057527304947
3221.244,0.002836194090188292,-0.002840068487588985
3221.27,0.002946036219281244,-0.0029490571562430096
3221.293,0.003057331043513959,-0.0030639614050783346
3221.316,0.0031712167653022583,-0.003176453823774122
3221.34,0.003295551064530023,-0.0032952374560212467
3221.359,0.0034042621880851945,-0.003394576139056981
3221.393,0.003568211154511897,-0.0035655203705818373
3221.424,0.003731902158126907,-0.003734370762251282
3221.468,0.003962757878490059,-0.003960085451848058
3221.491,0.0040999329912649604,-0.004092112991067467
3221.514,0.004254372162375829,-0.004248160056622327
3221.532,0.00437754088320138,-0.004384100795768191
3221.557,0.004529771967128596,-0.004534862070873655
3221.587,0.004715555311561499,-0.004713761857615108
3221.604,0.004848988803492778,-0.004847437807214435
3221.625,0.0049997894104783225,-0.0049922911473888
3221.645,0.005117387976327936,-0.0051244707477479615
3221.666,0.005285314617174577,-0.0052843798834927265
3221.689,0.005451029781117491,-0.005456559668351884
3221.71,0.005609090357467207,-0.005606721315970904
3221.738,0.005837492712166243,-0.005829265014972713
3221.77,0.006048268039708026,-0.00605541578456824
3221.8,0.00629190439432878,-0.006283063221489128
3221.823,0.0064863658065270995,-0.00649420354531988
3221.845,0.006696865170653241,-0.006687949535390616
3221.866,0.006860537867626658,-0.006853015214449772
3221.891,0.007069658173047103,-0.007078904991866242
3221.916,0.007303854257579696,-0.007302907889280735
3221.936,0.00749800345764556,-0.0074970274043992
3221.957,0.00770191152922367,-0.007692576265634472
3221.983,0.007959081481982303,-0.00795171899034338
3222.016,0.008222071474824795,-0.008241350025791848
3222.045,0.008528199809239299,-0.008525240036532765
3222.073,0.008812105509140215,-0.008818246331218917
3222.099,0.009076014386023507,-0.009089604900848048
3222.131,0.009421004882024814,-0.00942149179827149
3222.157,0.009709789845637456,-0.009709713051289932
3222.188,0.010052300627614374,-0.010051664610440308
3222.213,0.010335434569536416,-0.010313386475040234
3222.245,0.010727952197728515,-0.010731552992292075
3222.267,0.011047032453729847,-0.011027594811021236
3222.292,0.011321446190373194,-0.011327623726927256
3222.314,0.011591472094450899,-0.011584376109248248
3222.349,0.012006629715630194,-0.011990316354895444
3222.361,0.01220481970571382,-0.012216529528118962
3222.384,0.012510937995030627,-0.012495859051071518
3222.404,0.012824750687822071,-0.012811993394940793
3222.434,0.013176744242377286,-0.013177876798688651
3222.447,0.0134247657780764,-0.01341164959010262
3222.472,0.013731114767787744,-0.013744520930161711
3222.492,0.014065296800817391,-0.014049161883427813
3222.519,0.014411638070377781,-0.01439780997502189
3222.544,0.014754771232250975,-0.014782112538425844
3222.576,0.015164964424354107,-0.015222907568697555
3222.604,0.01572918885069817,-0.01570332128978406
3222.624,0.016036765602573198,-0.016029075070752595
3222.652,0.016478487887855057,-0.01647102906284246
3222.664,0.016734916688147618,-0.016695503884081857
3222.685,0.016969750313608256,-0.01702719549066417
3222.706,0.017366983319393004,-0.017396133181501204
3222.732,0.017791506040913382,-0.01778285134318203
3222.758,0.018336029345589627,-0.018283431310763033
3222.78,0.018667575602433487,-0.01865464040919538
3222.795,0.018996692616494,-0.018967522465649166
3222.819,0.01942318449120329,-0.019398163221901098
3222.846,0.019871206730912392,-0.019849500612419753
3222.868,0.020300457323071536,-0.020280988436860853
3222.885,0.020629898066756844,-0.02062949054007118
3222.919,0.021194286007593478,-0.021206177741885757
3222.938,0.02168237295551793,-0.021634845589109088
3222.958,0.022040069829742107,-0.022016492864150757
3222.978,0.02239102700857377,-0.022349865146644422
3222.995,0.022811129278872806,-0.022774730356403473
3223.016,0.02325005652240626,-0.023236520186356538
3223.048,0.02384495847402732,-0.023813801559293118
3223.07,0.02432339745988814,-0.024333715484539817
3223.088,0.024788023306324142,-0.02475332389018545
3223.107,0.0251658382486946,-0.02517419940509579
3223.127,0.025612636472823257,-0.025595873205265025
3223.144,0.026003039445596024,-0.02598574770197748
3223.162,0.026414965752269096,-0.026396940182731657
3223.18,0.02689402081831731,-0.026854623214961258
3223.201,0.0272599672180467,-0.027222827932732625
3223.226,0.027863133130815627,-0.027869230462721155
3223.248,0.028416230782873975,-0.028415804694967677
3223.267,0.028902629208375455,-0.02885329449199535
3223.284,0.029346038450624536,-0.029300117168725506
3223.313,0.030024248757673865,-0.030002942886711098
3223.342,0.03067252594782063,-0.030669397710502505
3223.365,0.03123567067750538,-0.031226203421871098
3223.38,0.03174114357551767,-0.031678683299464265
3223.405,0.032230922804246075,-0.032265032261407874
3223.428,0.03294444156030014,-0.032892552707682
3223.45,0.03355212061786325,-0.03350234836314111
3223.472,0.03416393974373584,-0.03411503855517693
3223.491,0.034604992442133505,-0.03460684380825642
3223.513,0.03530706591450393,-0.035226267437014104
3223.533,0.03577934784203927,-0.035754108449970116
3223.552,0.03640193397099804,-0.03632060803393482
3223.569,0.036881939345467005,-0.03683045705065785
3223.59,0.037420703692011226,-0.03739368439693986
3223.614,0.03810014475728046,-0.038040714147544195
3223.644,0.038920798985257424,-0.038884409824185576
3223.669,0.03966196980453031,-0.039618207242632125
3223.689,0.040281657692420585,-0.04023278437445593
3223.702,0.04081346899310059,-0.04070269895792547
3223.731,0.0416294184405367,-0.041580797034358775
3223.748,0.04222642580215785,-0.04211507660172803
3223.767,0.042753451409482474,-0.042730681451696215
3223.788,0.04342110058370797,-0.04330047773518446
3223.815,0.04428028281266782,-0.044166012480864936
3223.833,0.044867254682267835,-0.04478545748268442
3223.85,0.045431484142136117,-0.045376996052805166
3223.87,0.046027435035176936,-0.04593449952109128
3223.896,0.046854097727124594,-0.046815039606115244
3223.92,0.047711105145914284,-0.047597225255583284
3223.942,0.04846170240962135,-0.048346595066361485
3223.966,0.04924815005138677,-0.04910088225755406
3223.992,0.050249108545459054,-0.05010594456907113
3224.013,0.05091447543006146,-0.050804316896494575
3224.028,0.05135530388523209,-0.05120687119501561
3224.044,0.05208667184815479,-0.051938566868961575
3224.067,0.052678448375550815,-0.052696356429383334
3224.089,0.05362707066324102,-0.05351136717162339
3224.109,0.054363814505271675,-0.05423952368101118
3224.135,0.055286044107117974,-0.05511986365167321
3224.155,0.05603890163723754,-0.055937721579772004
3224.18,0.05698932469205345,-0.05686818690831601
3224.206,0.05794769585884417,-0.05774585166861857
3224.225,0.05877606445664985,-0.05853957409075513
3224.248,0.05949604852569107,-0.059263999216601054
3224.266,0.06033203606232451,-0.06013863755743208
3224.282,0.06084713761215586,-0.06061255664459432
3224.305,0.06175033422995967,-0.061516256189626875
3224.332,0.06281257833095788,-0.06264326875004265
3224.347,0.06358685314323707,-0.0633296540067928
3224.376,0.06465093428756445,-0.06439164336875068
3224.398,0.06546507926777834,-0.06520301412330767
3224.424,0.06648685854888448,-0.06629147319816016
3224.448,0.06747441795077967,-0.06725717302266543
3224.472,0.0684478072673666,-0.06821229619095455
3224.501,0.06973923119884949,-0.06944596055036201
3224.527,0.07075837248896089,-0.07048958224564922
3224.549,0.07166895566716515,-0.07138418063353047
3224.571,0.07265389442061637,-0.07235376974840038
3224.586,0.07336819903029433,-0.07301549685520364
3224.607,0.07408330047493361,-0.07384645764963911
3224.631,0.0752920928178323,-0.07490403617423909
3224.649,0.07614142831114058,-0.0757077623079845
3224.667,0.07687218158838469,-0.0766050827633028
3224.687,0.07791837645772659,-0.07750015719883488
3224.711,0.07884635988741831,-0.07846031663359633
3224.73,0.07977664366953052,-0.07937334443574152
3224.755,0.08082976823954204,-0.0803699768282408
3224.779,0.08192917123819353,-0.08146036499511095
3224.797,0.08284626063368086,-0.08232574066316006
3224.815,0.08355217343544508,-0.0830725246003043
3224.836,0.08459137731593952,-0.08409539700925846
3224.86,0.08564115924391041,-0.08512925392912946
3224.889,0.08690657654093935,-0.08641466055547209
3224.904,0.0877942571653822,-0.0871923084966883
3224.929,0.0889543706761408,-0.08838649552759734
3224.952,0.08993150224604543,-0.08934591008278336
3224.976,0.0910449062800494,-0.09044030649200588
3224.997,0.09215112911880714,-0.0915247250266809
3225.014,0.09299005032919862,-0.09234804188220273
3225.03,0.09388942459081032,-0.0931863348476134
3225.056,0.0948090328077977,-0.09430612926544908
3225.077,0.09610664685497915,-0.09532557127946936
3225.095,0.09702183177334694,-0.09627673775833567
3225.119,0.09808393690542377,-0.09732037747540478
3225.138,0.09899851318445155,-0.09821605824765268
3225.164,0.10021433911444669,-0.09944892649731979
3225.19,0.1015099345709762,-0.10070465857081237
3225.211,0.10256048695311895,-0.10168185527800579
3225.235,0.10368664757410503,-0.10283229423545365
3225.256,0.10471342861741781,-0.10396093839411996
3225.273,0.10581149457297113,-0.1047744858085479
3225.296,0.1068189128901674,-0.10577364085784725
3225.32,0.10798034130486187,-0.10700961059931266
3225.338,0.10900213078516442,-0.10790656512214686
3225.365,0.11037260788486675,-0.10934249372649892
3225.389,0.11165263075185483,-0.11049415757598799
3225.407,0.11260945022014254,-0.11147776651282545
3225.424,0.11349239263955786,-0.11238283126161422
3225.447,0.11463556711298616,-0.1134397242316308
3225.469,0.11561403182586069,-0.11443479500314283
3225.497,0.11699846660443587,-0.11572241980586429
3225.524,0.11832806651881914,-0.11714005386582485
3225.539,0.1190900799577606,-0.1176516200087282
3225.565,0.1205410827378944,-0.1191652877376703
3225.58,0.12157305391580232,-0.12006610778885242
3225.608,0.12280297545259294,-0.12130963282276866
3225.628,0.12382907355556808,-0.12235219945865602
3225.645,0.12483122990809913,-0.12326784930497846
3225.668,0.12598836772520056,-0.12438545204104326
3225.695,0.1270591202491926,-0.12573738075422636
3225.716,0.12849282391310726,-0.1267361210318246
3225.733,0.12946087830210742,-0.1276311240751205
3225.751,0.1304450157759323,-0.1285920959015573
3225.778,0.131633543036412,-0.12983367743447177
3225.8,0.132722066736464,-0.13082639136010854
3225.817,0.13362938166857535,-0.13169797405534453
3225.836,0.1346129738801813,-0.13259575369085683
3225.86,0.135852004221382,-0.13378901501179447
3225.88,0.1369657421422628,-0.1349076595078259
3225.899,0.13785817962599134,-0.1357137982096945
3225.921,0.13908306524882846,-0.1368858628704221
3225.94,0.13980452529071405,-0.13757734654228448
3225.959,0.1410820101461409,-0.13883367934602947
3225.98,0.1421162422295223,-0.13981118224731293
3225.994,0.14300601773184993,-0.14060651973758317
3226.013,0.14400261233064304,-0.14155215399358048
3226.035,0.14501539723010143,-0.14255858246144296
3226.059,0.14610491638243,-0.1435383625728826
3226.073,0.1469540657420195,-0.14434203694523973
3226.094,0.14802734813260296,-0.1454509497200961
3226.122,0.14891166244438658,-0.14658332497838594
3226.141,0.15049208121371185,-0.1475853523672817
3226.166,0.1516407616040364,-0.14863880899886797
3226.186,0.1525228829912883,-0.14957448556022035
3226.211,0.15379141921494022,-0.15067905104284202
3226.228,0.15471762718724338,-0.15160141973683172
3226.248,0.15571919622643032,-0.15258860019031767
3226.267,0.1566798158775259,-0.15343270729856365
3226.284,0.15755756793004344,-0.15425250737349633
3226.304,0.15850722164002756,-0.1552311723031661
3226.316,0.15924576180373473,-0.15577506943602082
3226.331,0.1599418308080009,-0.15647001016287118
3226.355,0.16105910547095523,-0.15755159514433692
3226.373,0.1619997460827441,-0.15836836189636302
3226.392,0.16293318224526757,-0.1592307711362778
3226.418,0.16397772992430112,-0.1602196874639114
3226.434,0.16482671383260064,-0.1609091428431761
3226.458,0.16584172599727579,-0.16189734816397366
3226.475,0.16687635984873353,-0.16279910203188502
3226.498,0.16793119098956252,-0.16381090405910456
3226.512,0.16868977581484235,-0.1644579439624387
3226.533,0.16952857994730097,-0.1652612271032644
3226.55,0.17041598096976007,-0.16610873351834435
3226.564,0.17110470153521856,-0.16664543438881307
3226.584,0.1718706326555465,-0.1673390765841715
3226.605,0.1728788740267721,-0.16829689344588092
3226.626,0.1737296698592875,-0.16908299752120326
3226.647,0.17478587974242846,-0.1699849082041431
3226.664,0.17547814574353215,-0.17059589615507997
3226.681,0.17622436310701176,-0.17125762367258213
3226.7,0.17701759132642939,-0.17192855743546412
3226.72,0.1779007589381107,-0.17277450925945012
3226.743,0.17884892811094655,-0.17357195428154526
3226.77,0.1800676323757414,-0.17466262812184685
3226.787,0.18083844757726858,-0.17537052047640178
3226.807,0.18144024944385267,-0.1758209435179397
3226.83,0.18261189526266056,-0.17689732367508781
3226.853,0.18361862437716234,-0.17774001957524874
3226.872,0.18429331699086315,-0.1783487317420948
3226.889,0.18506785279124985,-0.1789810282170069
3226.913,0.18595953371793766,-0.17976102739225708
3226.935,0.18686213248876404,-0.18055790299773014
3226.954,0.1876099681630884,-0.18113217948592233
3226.977,0.18845318707582823,-0.181871401654652
3226.994,0.18912291330240022,-0.18244037102258048
3227.01,0.18980219139097576,-0.18302422525929402
3227.031,0.19047624523771756,-0.1835532691902677
3227.051,0.19133604059268078,-0.18431183560986802
3227.074,0.19219185440595776,-0.18510196817044372
3227.096,0.19297797326221122,-0.18565612195648037
3227.116,0.19379729637718845,-0.18637512326175207
3227.144,0.19473918176924293,-0.1871027828713573
3227.161,0.1953316152941258,-0.18762074694751857
3227.184,0.19595958389913726,-0.1881228271469786
3227.209,0.19671710437499978,-0.18870115696222467
3227.232,0.19744534218460158,-0.18925931132933665
3227.253,0.19813798705503452,-0.18982951985800758
3227.275,0.19897520198593605,-0.1904504898774662
3227.298,0.19960370132689892,-0.19095130220567597
3227.318,0.20028218548637644,-0.1914873288605134
3227.337,0.20078002376799886,-0.19184768455327253
3227.36,0.20149056364891824,-0.1923875496874651
3227.383,0.20200166649474322,-0.192731593271003
3227.4,0.20252073516226798,-0.19313621264621078
3227.418,0.20303378511003475,-0.19352642479543192
3227.444,0.2037062213489134,-0.19396678219599742
3227.461,0.20411935436835102,-0.19429290079581774
3227.485,0.20462023584818248,-0.19461677758411758
3227.507,0.20514788148517968,-0.1949679942473017
3227.527,0.205794126076395,-0.19546660840599955
3227.545,0.20621125971922288,-0.19572904109417755
3227.562,0.2066264872230922,-0.19602869270920653
3227.586,0.2073512226915017,-0.1965075627950153
3227.605,0.20769782678226367,-0.19674146361976907
3227.627,0.20829617761385713,-0.19712264600949894
3227.65,0.20864413262564646,-0.19732797781925426
3227.669,0.20913388800276492,-0.19759037358965637
3227.692,0.20939579146791662,-0.19770413537524667
3227.711,0.20976812955786384,-0.19791099559390152
3227.727,0.21015278275856203,-0.19813838827196428
3227.745,0.21039638354436224,-0.19822967251476006
3227.766,0.21067208774811785,-0.19838910551192807
3227.795,0.21096113440232847,-0.19844451979131067
3227.815,0.21130121238954047,-0.19860657214401153
3227.844,0.21154036359771689,-0.19861827973403964
3227.864,0.2119001597343911,-0.19875929909025383
3227.887,0.21230761166906367,-0.19897816000941204
3227.909,0.21253892174614414,-0.19901859955405246
3227.927,0.21283282935006037,-0.19913854107714146
3227.952,0.21297729621341047,-0.19908480517948662
3227.981,0.21330370305760743,-0.1991638368641839
3227.998,0.2134042100150646,-0.19909154833408396
3228.019,0.21360139822387042,-0.19909052130635269
3228.042,0.2138825055747482,-0.19918223284900619
3228.063,0.2139873993590679,-0.19909385060553458
3228.09,0.2142108817886494,-0.19908734026760103
3228.113,0.21425504176310234,-0.19891174287827162
3228.124,0.21436156370484752,-0.19887447146333836
3228.145,0.21452440276506546,-0.198871258562871
3228.168,0.2145216473127627,-0.19866267312438876
3228.193,0.21464918104476244,-0.19855377404102492
3228.216,0.2145802659813463,-0.1982851467214848
3228.239,0.21464428511874573,-0.19812391459846576
3228.26,0.21452834980617402,-0.19782183634659728
3228.282,0.21452086995690858,-0.19761770607399143
3228.306,0.21433568595058744,-0.19725580841990845
3228.329,0.214274424611379,-0.19694410222614667
3228.352,0.20977748250631892,-0.19255691484660203
3228.373,0.2058610303543295,-0.18861447227107736
3228.395,0.20323252134861222,-0.1855468553728802
3228.418,0.20500721810522496,-0.18700320713492352
3228.432,0.20596684965234502,-0.18779938108399633
3228.454,0.2070816340188897,-0.18870054697247426
3228.474,0.2078887742674947,-0.18926780579733593
3228.495,0.20859109571336737,-0.18975390786175178
3228.52,0.20899609412828052,-0.1899360631110886
3228.54,0.20929549500955336,-0.1900564614219315
3228.561,0.20936428789523728,-0.1899454908744272
3228.584,0.20946245463242247,-0.1898368986552927
3228.603,0.2093330703762776,-0.18954898174692852
3228.625,0.2092582072469572,-0.18927712757385212
3228.646,0.20922658044067452,-0.18902582385262853
3228.664,0.20901558967141035,-0.18867660739746409
3228.681,0.20888996760872303,-0.18841165318587844
3228.703,0.2087355697141272,-0.18796964991702067
3228.726,0.20835330552932044,-0.18745889567442595
3228.745,0.20810181087906168,-0.18700521060651076
3228.771,0.2076284210520847,-0.18632371430558448
3228.793,0.207244652227497,-0.18574600258495513
3228.812,0.20678134694249833,-0.18510090301193385
3228.821,0.20658936714789491,-0.18485794623305699
3228.842,0.2062020963527652,-0.1843072764466997
3228.872,0.20550276533409603,-0.1834028140680905
3228.896,0.2049841678954698,-0.18262943408082752
3228.919,0.20428021049391598,-0.18175385427523832
3228.947,0.20364495379815012,-0.18088041656709897
3228.973,0.2028984791900373,-0.17995482305715446
3228.988,0.20243497456716553,-0.17936608916183938
3229.007,0.2020677255008832,-0.17881217471887945
3229.024,0.20146431905486414,-0.1780714034999214
3229.043,0.20098670000109642,-0.1774552078609274
3229.068,0.20042123300027703,-0.17668837203691615
3229.089,0.199664147513737,-0.17573154911967898
3229.11,0.19911233570477554,-0.17502709540537673
3229.129,0.19833416530375372,-0.17416102216178142
3229.15,0.1976475462997227,-0.17327760864780897
3229.177,0.19656593098247924,-0.1720563162440995
3229.199,0.19588214392809594,-0.17130937086199327
3229.224,0.19488819086335002,-0.1700697847989344
3229.248,0.19394573619150035,-0.16904358317236248
3229.267,0.1930689171650897,-0.16811827387277256
3229.288,0.1922857723549274,-0.16712120488759313
3229.312,0.19140615186555754,-0.1660699602142905
3229.336,0.19042419875589262,-0.16498106410810331
3229.359,0.1894561975467189,-0.16393388832014144
3229.376,0.18865492021684188,-0.16300108217902068
3229.402,0.18771110681095046,-0.16180612043419557
3229.433,0.18625914873214106,-0.1603016899178616
3229.451,0.18527832521075904,-0.1593933615369836
3229.473,0.1845768196096777,-0.15847215530909953
3229.487,0.18352953657364887,-0.15743819088021482
3229.508,0.18272219002735302,-0.1564367358763004
3229.528,0.1815707251889073,-0.1552906393047409
3229.55,0.18060011390175162,-0.15423513914531012
3229.572,0.17959292383045106,-0.15305627285308582
3229.593,0.1784277777102749,-0.1519416187918551
3229.611,0.17757905406232488,-0.15101096601626565
3229.635,0.17624105421508687,-0.14954026733159695
3229.657,0.1750458493908345,-0.14828655302798255
3229.682,0.1736585441461527,-0.1469657306263989
3229.692,0.17291818841000267,-0.1462463722562893
3229.721,0.17171779143646887,-0.1449042491244215
3229.743,0.17012957506462698,-0.14330327186802705
3229.764,0.16912095911981267,-0.14224735577669334
3229.782,0.16781084920276745,-0.14101394759376293
3229.802,0.16673631714635434,-0.13985496312996762
3229.822,0.16550361716133474,-0.13856911033174327
3229.84,0.16443386887206105,-0.13752411672476997
3229.862,0.16317414063874258,-0.1362017183376603
3229.883,0.1617202915114424,-0.13488741944434016
3229.907,0.16034822207393104,-0.13347280555478405
3229.924,0.1591890855485031,-0.1324093682725408
3229.948,0.157782170906757,-0.13104566114672084
3229.971,0.15620232947366963,-0.12935484561385696
3229.998,0.15449099504336097,-0.12770298177225559
3230.023,0.15279455857935192,-0.12611981678356052
3230.044,0.15121826709732994,-0.12471721513975267
3230.064,0.14984615749793997,-0.12338954042558964
3230.085,0.1483521298942706,-0.12196430756985094
3230.109,0.14651006439397157,-0.12034912301095062
3230.125,0.1452775486075342,-0.11913204244836473
3230.143,0.14422324269352993,-0.11803386942260101
3230.161,0.14289022158307144,-0.11673161946152694
3230.184,0.1412776601574527,-0.11526444519975995
3230.205,0.13959728071623936,-0.11387045841140044
3230.231,0.1376891778159328,-0.11199122610365654
3230.257,0.1357431090027172,-0.11019153972432164
3230.273,0.13434667732416716,-0.10890399524789934
3230.288,0.13341140984216213,-0.10823411409755282
3230.308,0.13155929417200873,-0.10649447965456317
3230.33,0.12972870498918676,-0.1048034236787585
3230.352,0.12802753770178163,-0.10332347912671919
3230.374,0.1263589010016479,-0.10175431199368601
3230.4,0.12415700082373607,-0.09994675766301113
3230.425,0.122121462314593,-0.0980619250482289
3230.449,0.12005073785589625,-0.09638121565335589
3230.472,0.11805035012674611,-0.09461283463642942
3230.488,0.11662923438666538,-0.09331687119672849
3230.508,0.11496698844943808,-0.0919030671248157
3230.525,0.11340596375663552,-0.09060255458130606
3230.544,0.11159760195357789,-0.08909744524117497
3230.562,0.11009317987593921,-0.08773819668146458
3230.576,0.109099540242143,-0.08679678433498662
3230.594,0.10713287023023968,-0.08533980344200727
3230.611,0.10576302338947312,-0.08410382987978543
3230.633,0.10372353222710459,-0.08234051371376419
3230.656,0.10177434284608036,-0.0806897806582847
3230.678,0.0996511609100677,-0.07897571135519725
3230.701,0.0975453714927593,-0.07721835160522283
3230.722,0.09539110942567802,-0.07550972250966724
3230.743,0.09380663571409854,-0.07407534108488244
3230.765,0.09128698126357895,-0.07212902357284842
3230.785,0.0894834382963884,-0.07061926870857616
3230.807,0.08730913674300976,-0.0688433654485491
3230.827,0.08534970943851361,-0.06732762597435786
3230.846,0.08350483885385472,-0.06577407139485418
3230.869,0.08130509445269044,-0.06390548399623737
3230.893,0.07894284499954406,-0.062146576999136297
3230.916,0.07644435279722367,-0.06020786538074422
3230.935,0.07441454041162429,-0.05857471496075997
3230.956,0.07222591266675119,-0.05691827758337899
3230.976,0.07003596203017123,-0.055271167373026356
3230.988,0.06896843371791075,-0.054236115509754275
3231.012,0.06664302634904441,-0.052504011424049146
3231.032,0.06431360623096839,-0.05077265035357802
3231.056,0.061660627219204685,-0.04881222257504293
3231.08,0.05918762684769864,-0.04690223441124429
3231.102,0.05687783486024719,-0.045135630622815476
3231.118,0.05474462448920647,-0.04352635658380144
3231.147,0.05207752706546388,-0.04138159983918522
3231.168,0.0496169173827371,-0.03959586193348422
3231.189,0.04730290509057876,-0.037847182015456726
3231.212,0.04471451794221637,-0.035995904521523056
3231.229,0.04287362003254123,-0.034550630625751894
3231.255,0.04002422006334888,-0.03246687657998585
3231.279,0.03728466384027149,-0.030422672610881087
3231.301,0.034767684868053796,-0.02869907902576156
3231.324,0.03198448737190833,-0.026643813136708085
3231.352,0.028722916775866317,-0.02416427304896369
3231.374,0.026455845922423574,-0.022670090210891336
3231.391,0.024146431211467416,-0.02098676203592325
3231.409,0.02177124300318073,-0.019207292003698608
3231.437,0.01889397691238042,-0.017208539790862946
3231.458,0.016246190265952837,-0.015191578145257296
3231.473,0.014248356213007426,-0.013913708974738492
3231.492,0.012059669327547266,-0.01236755863395619
3231.513,0.00958480065424791,-0.010640399099867815
3231.53,0.00721898562263392,-0.009096136489481647
3231.557,0.0044750093264354215,-0.006912850213112395
3231.581,0.0012381219759465632,-0.004925722523497675
3231.602,-0.0017420226780151165,-0.0029011305628830913
3231.624,-0.004263570309298045,-0.0012207527535790172
