time,pos_x,pos_y
3225.28,-1.8799965899406599,1.8805642688880047
3225.332,-1.87504317578199,1.8756632031730411
3225.382,-1.8699788920046057,1.8706528721759113
3225.433,-1.8647525100931077,1.865483822500994
3225.485,-1.8594170236421688,1.860207867005301
3225.538,-1.8539475175328992,1.8548012916360166
3225.58,-1.8483568624637472,1.849281429824095
3225.638,-1.8426027602045327,1.8436036555679136
3225.687,-1.8367343133870255,1.8378149212057413
3225.74,-1.8307161195706934,1.831877036104219
3225.791,-1.8245756961657078,1.8258301573657287
3225.841,-1.8182821510032898,1.8196335243768131
3225.893,-1.8118769420154814,1.8133325633928028
3225.946,-1.80531331005298,1.8068789427816065
3225.995,-1.7986387979833334,1.8003194667505544
3226.046,-1.7917962645386192,1.7936008067666578
3226.097,-1.7848500125028064,1.7867848774481785
3226.146,-1.7777630725293407,1.7798256938968462
3226.198,-1.770550233158156,1.7727635021953174
3226.25,-1.7631967154211663,1.7655661867169787
3226.301,-1.7557208131714421,1.7582544839858705
3226.353,-1.7480926189193866,1.7508003472497538
3226.403,-1.7403570013401093,1.7432476486760209
3226.454,-1.732484719182419,1.735569167624558
3226.505,-1.7245082373258425,1.7277976239818447
3226.556,-1.7163838846871775,1.7198886218535643
3226.607,-1.7081579475608444,1.7118901052225044
3226.658,-1.699794188215674,1.703763575323771
3226.708,-1.6913327549500234,1.6955538274226165
3226.76,-1.6827461917177564,1.6872305171971154
3226.811,-1.6740674327623646,1.678827778455883
3226.862,-1.665261783562188,1.67031272006063
3226.911,-1.6563650299908368,1.661721193358469
3226.963,-1.6473479071197836,1.6530235617310873
3227.014,-1.6382429312255424,1.6442550937751115
3227.066,-1.629018738552512,1.6353827799074778
3227.117,-1.61972017585749,1.6264495519346462
3227.168,-1.6103034225293456,1.6174163402807724
3227.218,-1.6008235695009108,1.6083355085717217
3227.27,-1.591242970060717,1.5991719745188002
3227.321,-1.5815961398092846,1.5899613572131794
3227.371,-1.571848426988786,1.5806683925617273
3227.422,-1.5620496276738314,1.5713430816089884
3227.474,-1.5521635492638424,1.5619486377050107
3227.525,-1.5422350854829605,1.5525310491032687
3227.576,-1.5322156898634682,1.5430434405047497
3227.627,-1.522151417514347,1.5335317443568561
3227.677,-1.5120117454556712,1.5239649453277502
3227.729,-1.5018397465799502,1.5143898036944257
3227.78,-1.4916006394861088,1.5047698884655365
3227.831,-1.4813517654420147,1.4951577599566235
3227.882,-1.4710507982770638,1.4855161352869575
3227.929,-1.4607289529387693,1.4758778723581054
3227.984,-1.45035934735527,1.4662133145128373
3228.035,-1.4399840796137453,1.4565681755984468
3228.088,-1.4295662941321405,1.4469026515365973
3228.136,-1.4191505056784135,1.4372631323038212
3228.188,-1.4087012790423366,1.4276146323245533
3228.239,-1.3982661796763791,1.4180031373561182
3228.287,-1.3878124518313373,1.4083979394261406
3228.34,-1.3773884575942887,1.3988447697049486
3228.388,-1.3671744345991814,1.3895111935736897
3228.443,-1.3572538444275604,1.3804996516836043
3228.494,-1.347181529980334,1.3713665271200264
3228.545,-1.3370480901032624,1.3621978954718184
3228.595,-1.326860669858252,1.3529998724819827
3228.647,-1.3166948203205417,1.3438458800154631
3228.698,-1.306522353149837,1.3347097488518016
3228.749,-1.2963942138091968,1.325641516325358
3228.8,-1.2862861055924584,1.3166161172550799
3228.85,-1.2762517282795245,1.3076875994287585
3228.903,-1.2662475956210688,1.2988071201767173
3228.953,-1.256327366764453,1.2900332557636038
3229.004,-1.2464582204350583,1.2813316728035165
3229.055,-1.2366837604045873,1.2727479590338537
3229.107,-1.2269557172656858,1.2642304687023904
3229.153,-1.2173329594003781,1.2558388490269996
3229.209,-1.2077765268336058,1.2475294201517078
3229.258,-1.1983393564440252,1.2393546501803459
3229.31,-1.1889913963382162,1.2312832288780169
3229.361,-1.179759228652963,1.2233451517837002
3229.413,-1.170616615402645,1.2155099730061736
3229.461,-1.1616029023275851,1.207818355976235
3229.513,-1.1527037355629934,1.2002489543435424
3229.566,-1.143948393698811,1.1928351711962655
3229.615,-1.1353001251719745,1.1855381153510454
3229.667,-1.1268042330485069,1.1784017774580429
3229.718,-1.1184324785949236,1.171391937280354
3229.769,-1.1102160480352707,1.164542840353307
3229.82,-1.102142615370103,1.1578387048385002
3229.871,-1.09424893332104,1.1513183066550479
3229.921,-1.0864900535381672,1.1449304526734934
3229.973,-1.078907821307313,1.138713523239076
3230.023,-1.0714725745303584,1.1326460708451194
3230.075,-1.0642475093001778,1.1267761097824756
3230.126,-1.0571845894198137,1.1210560954880877
3230.177,-1.0503408761584443,1.1155468329556555
3230.228,-1.0436447422082809,1.110173094605492
3230.279,-1.037172411331427,1.1050078562814567
3230.329,-1.0308861190679532,1.1000060103399705
3230.38,-1.02482820862422,1.095213155791698
3230.432,-1.0189521749094308,1.0905792215057515
3230.483,-1.0133198473912617,1.0861591298392153
3230.533,-1.0079028708328108,1.0819240503903809
3230.585,-1.0027385308324313,1.0779075490288537
3230.636,-0.997782043056991,1.0740638392423112
3230.687,-0.9930733056714868,1.0704340061229896
3230.737,-0.9885849587635426,1.0669816732425565
3230.791,-0.9843595227599111,1.063749815981865
3230.838,-0.9803789581840887,1.060713251055827
3230.891,-0.9766572024552395,1.0578917631715288
3230.942,-0.9731839472923075,1.0552617599026444
3230.989,-0.9700055598689996,1.0528659116235688
3231.044,-0.9670712221588319,1.050659147208928
3231.095,-0.9644309574906292,1.048676657275277
3231.146,-0.9620507734153472,1.0468876205861586
3231.198,-0.959986847594707,1.045346855658451
3231.248,-0.9581881291476185,1.0439974590181185
3231.297,-0.9566884898490634,1.042875462359593
3231.35,-0.9554645837237555,1.0419459649298954
3231.401,-0.9545736878456562,1.0412655842232659
3231.452,-0.9539578165690759,1.0407594090342474
3231.503,-0.9535826315634468,1.040399189615785
3231.554,-0.9533469673147699,1.040130707433314
3231.605,-0.9532652098898691,1.0399753780100225
3231.656,-0.9533591710321636,1.039932730273459
3231.707,-0.953601914813823,1.0399948421625629
3231.758,-0.9540403897604341,1.0401833779742065
3231.809,-0.9546992424615818,1.0404703991588313
3231.86,-0.9557342892088796,1.0408895145079422
3231.911,-0.9570658790176562,1.0414195162059114
3231.962,-0.9587899386945353,1.0422015630919235
3232.012,-0.9608402593914569,1.0431849997967202
3232.064,-0.9632653347162591,1.0444160755844816
3232.115,-0.9660135599477465,1.045847679854002
3232.166,-0.9691452317155915,1.0475324589366373
3232.217,-0.9725882490747204,1.0494112906379747
3232.268,-0.9764282164282774,1.0515423544187152
3232.318,-0.9806196074865979,1.0538916608790478
3232.367,-0.9851563538780522,1.056469396440804
3232.421,-0.990009036589125,1.0592427021295456
3232.472,-0.9952711693567154,1.0622818047254747
3232.523,-1.0008403982480554,1.0655087502729204
3232.574,-1.0068265599667694,1.0690096492214751
3232.625,-1.0131383288303353,1.0727154592547699
3232.677,-1.0198174326326186,1.0766669377214537
3232.725,-1.0268066691684488,1.0808164387843666
3232.777,-1.0341651042233801,1.0852135404955856
3232.829,-1.0418329236032102,1.0898134353384403
3232.88,-1.0498507024739516,1.094656747525234
3232.931,-1.0581743119983928,1.0997102628324975
3232.982,-1.066835495897062,1.1050022033118372
3233.032,-1.0757687890318492,1.1104867326009409
3233.084,-1.0850222324302259,1.1162192340379737
3233.135,-1.094541485778995,1.1221578634975982
3233.189,-1.1043570407053855,1.1283340847454022
3233.237,-1.1143705184931483,1.1346855059578118
3233.288,-1.1247083016591268,1.14129450736968
3233.341,-1.1352274484842777,1.1480780882197195
3233.39,-1.1460012250557694,1.1551175918367738
3233.441,-1.1569500203963163,1.1623489596428453
3233.492,-1.168102665131651,1.169817686419036
3233.544,-1.1793900271930036,1.1774709794981004
3233.595,-1.1908241520345557,1.1853561061086269
3233.646,-1.202346349947224,1.1934216817979164
3233.696,-1.2139545521305803,1.2017017139182409
3233.747,-1.2256046608551718,1.210166027770046
3233.799,-1.2372880216387474,1.2188299186104923
3233.849,-1.2489672261347706,1.2276790521158578
3233.9,-1.2606440469760931,1.2367433342460354
3233.952,-1.2722131327798498,1.245971025752519
3234.0,-1.283686957625063,1.2553937907262736
3234.054,-1.2950495540304905,1.2649880070014303
3234.106,-1.3062783021138418,1.2748094768072182
3234.155,-1.3173256764481531,1.284781533268725
3234.204,-1.3281386811917832,1.2950150800192168
3234.253,-1.3386397877692369,1.3054954405417114
3234.307,-1.3487897299797798,1.316239702980387
3234.359,-1.3584579260508831,1.3272010025469656
3234.41,-1.3678721386318646,1.3383799249950357
3234.46,-1.3769274412536059,1.349721387367395
3234.511,-1.3856344539408492,1.3612436573420983
3234.563,-1.393984496641537,1.3728156090642027
3234.614,-1.4018372974484596,1.3844992649532009
3234.664,-1.4091608234274227,1.3962897962401417
3234.716,-1.4160141621352575,1.4082226870970502
3234.767,-1.4222439244683522,1.4202878796477933
3234.818,-1.427913440760284,1.4325015742922909
3234.869,-1.4329143258160382,1.4448502772433103
3234.917,-1.4373035203417894,1.4573633962339572
3234.97,-1.441097776674113,1.4699865061187434
3235.022,-1.4442509389362421,1.4827670730373155
3235.074,-1.4466767484941956,1.4956601801062441
3235.124,-1.4484361693763133,1.508701275878611
3235.175,-1.4494664187703552,1.5218608337790118
3235.225,-1.4499331994694868,1.5351653958572111
3235.277,-1.4500455404310328,1.5485704279541768
3235.328,-1.449802162135073,1.5621138632972293
3235.378,-1.4491389919924775,1.5757555210479863
3235.431,-1.4477810291306283,1.589536879446962
3235.481,-1.4457825707898522,1.6034137414549965
3235.532,-1.443109197525203,1.6174212059095767
3235.584,-1.439819930849146,1.6315076237711905
3235.634,-1.4359075318569576,1.645709859969328
3235.685,-1.4314112189511126,1.6599929215832805
3235.736,-1.4263209920147586,1.674386111769667
3235.787,-1.4206776422578808,1.6888457598956883
3235.837,-1.414575462315826,1.7033944636258083
3235.892,-1.407989287999112,1.7180080377597775
3235.94,-1.4009009141140327,1.7327243727077664
3235.993,-1.3934106933258794,1.7474790721361617
3236.042,-1.3854939788800094,1.762307870691889
3236.093,-1.377229873812104,1.7771769686204262
3236.143,-1.36857585586435,1.7921129989904838
3236.195,-1.359655680151805,1.8070610290941391
3236.246,-1.3505587693842207,1.8220571937886354
3236.297,-1.3413241785542351,1.837052621072286
3236.348,-1.3317664650065941,1.852059301549355
3236.399,-1.3220104552277114,1.867048801121466
3236.45,-1.312168060586806,1.8819838230583943
3236.501,-1.3023758073663354,1.8964565839133662
3236.557,-1.2925461890615992,1.9107748081298275
3236.603,-1.2826058998651741,1.9252506294998617
3236.654,-1.2725864326980088,1.939838803507537
3236.703,-1.2625819186678038,1.9544436668660417
3236.759,-1.252600222130083,1.9690596223329622
3236.806,-1.24276273595173,1.9836262824638908
3236.858,-1.2330098708442983,1.9981555076704134
3236.909,-1.223414521866296,2.012581714855416
3236.96,-1.2140048607598217,2.026918297339237
3237.011,-1.2048478926852824,2.0411368699239265
3237.062,-1.1958931554343142,2.055273820315752
3237.113,-1.1872177356485731,2.069274574767497
3237.164,-1.178822037323351,2.0831601672205458
3237.215,-1.170772340980325,2.0969295207478775
3237.265,-1.1630263262961573,2.1106900827736332
3237.315,-1.15563337889872,2.1243519656775223
3237.368,-1.1486184836913786,2.1378964487264707
3237.419,-1.1419558581660576,2.1512834817065487
3237.469,-1.135658704953954,2.1645160584476604
3237.521,-1.1297768055524828,2.1775669796682764
3237.572,-1.1242677892235,2.1904555964906063
3237.623,-1.119237179373813,2.2030984970641034
3237.674,-1.1148410021592685,2.2155178496397814
3237.725,-1.1109114004584577,2.2276977718723887
3237.776,-1.1073520843813067,2.2396565012464507
3237.827,-1.1041956954914296,2.2513582908887284
3237.877,-1.1014543980279874,2.2628162167203536
3237.928,-1.099153578256215,2.274031359533743
3237.98,-1.0972622818711724,2.285019354767363
3238.03,-1.0957587059152,2.2957712895155025
3238.08,-1.0946650016620474,2.306301018094348
3238.133,-1.094068858913021,2.3165380114636998
3238.184,-1.0937565861294296,2.326538292514393
3238.235,-1.0936765765503174,2.3362703079967235
3238.285,-1.0938330491723907,2.3457618952760253
3238.337,-1.0941985433772645,2.354999134240723
3238.388,-1.0949427144854884,2.364000041044848
3238.439,-1.0961477566485713,2.3727397351716153
3238.489,-1.0977900351662608,2.3813012245066987
3238.542,-1.0997702504015257,2.389657578919919
3238.591,-1.1022370429689556,2.39783967657789
3238.643,-1.105084317175779,2.4057948073742095
3238.694,-1.1084517906738511,2.413342783533361
3238.745,-1.1122373871261915,2.420561486297843
3238.796,-1.1163643119760298,2.427588218132639
3238.847,-1.1208710257667642,2.434364514377761
3238.898,-1.1257830707015328,2.440967714396773
3238.948,-1.1309976273799325,2.4474102753766216
3239.0,-1.1366081495444176,2.453724049633941
3239.05,-1.1425723589841128,2.459856668614144
3239.102,-1.1488760116596601,2.4658939931666324
3239.153,-1.1554471857402426,2.471803809468168
3239.204,-1.162344200711139,2.47768486619248
3239.255,-1.1694940346674199,2.483596180098976
3239.306,-1.1769032509801023,2.4895537439884703
3239.357,-1.1845273125091715,2.495517767543442
3239.406,-1.1921836549570335,2.501506345046556
3239.459,-1.1998748772685506,2.5074746591158745
3239.51,-1.2076644717702443,2.5134598881703565
3239.561,-1.215544665492004,2.51941360724279
3239.612,-1.2235557741238836,2.5253328033207865
3239.663,-1.2316597353737353,2.5309843925857822
3239.713,-1.2398939371522433,2.536494322460871
3239.764,-1.248213804633589,2.541896779975593
3239.816,-1.2566463586911445,2.547285935968412
3239.867,-1.2651002184891535,2.5526519322319596
3239.914,-1.273641060956054,2.558065688697774
3239.97,-1.2822239168410459,2.563500794093968
3240.02,-1.2908847111205368,2.569100163556963
3240.071,-1.299567393017066,2.5749687746596566
3240.122,-1.308286758972521,2.5810885865154143
3240.173,-1.3170104821780038,2.5874092539693487
3240.224,-1.3257508763750836,2.59391289579699
3240.275,-1.3346792782598658,2.6005677801675118
3240.325,-1.343774646018608,2.6073858017043783
3240.377,-1.3529230265189727,2.6142379051291376
3240.427,-1.362135971111351,2.6212266987983623
3240.479,-1.371343947784524,2.628329783760295
3240.53,-1.380570662974992,2.635636014579841
3240.581,-1.389762841003545,2.6430915825340753
3240.631,-1.3989253959211576,2.6507620304126656
3240.683,-1.408013456705006,2.6586214931815997
3240.726,-1.4170882076142257,2.6666110989193337
3240.785,-1.4260605959529766,2.674743954190362
3240.835,-1.4349669721064746,2.6830728058893483
3240.887,-1.4437814134824047,2.6915183520427224
3240.938,-1.4525261328056867,2.7001395574365596
3240.99,-1.4611720759156583,2.7088615966797245
3241.041,-1.4697431384308375,2.717727846044311
3241.091,-1.478188023490823,2.7267125541487798
3241.141,-1.4865548703791098,2.7358413854525137
3241.193,-1.4947943348428978,2.745078539369749
3241.244,-1.5029674645885074,2.754439961624697
3241.295,-1.511013507066951,2.763894598155208
3241.346,-1.5189654319584618,2.7734902785618774
3241.397,-1.5267920320139898,2.7831865039258736
3241.447,-1.534529399760475,2.793000206284029
3241.499,-1.5421543345500421,2.802867820899141
3241.55,-1.5496854113466878,2.8128317785314336
3241.601,-1.557083833904291,2.8228379069239287
3241.653,-1.5644056417117425,2.832923844038631
3241.703,-1.5715973856583922,2.843025636044263
3241.754,-1.578677074596073,2.853161773904302
3241.804,-1.585624077969613,2.863286526557333
3241.856,-1.592453736655444,2.8734208835424644
3241.907,-1.599144875006,2.8835171728684106
3241.958,-1.6057397965850269,2.8936034917864597
3242.009,-1.6121664595691263,2.903614249633905
3242.06,-1.6184738673161188,2.9135819489669244
3242.111,-1.624614071494954,2.923459161886105
3242.162,-1.6306277906810878,2.933253861619817
3242.213,-1.6364702260909776,2.9428854111949008
3242.264,-1.6421526356691454,2.9522745203320726
3242.315,-1.6476226163081316,2.9613978198545747
3242.365,-1.652936711643284,2.970318609916697
3242.417,-1.6580533265169841,2.9790268700913547
3242.468,-1.6629618340214556,2.9875172597599047
3242.519,-1.6676640556270228,2.995787125514091
3242.57,-1.6721358419704755,3.0038329249082283
3242.621,-1.6763873129891673,3.011650507617865
3242.672,-1.6804228700394899,3.0192334884667806
3242.723,-1.6841999727442165,3.026532844697458
3242.775,-1.6877692432962723,3.0335969902286957
3242.825,-1.6910293658081375,3.04032351591217
3242.876,-1.6940487194836682,3.0467778721562637
3242.926,-1.6967558937876754,3.052875337172004
3242.978,-1.6991752281886394,3.058633784322414
3243.029,-1.7012700551500795,3.0640117687996393
3243.08,-1.7030798043722464,3.0690408134917213
3243.131,-1.704544420937193,3.073616564742717
3243.181,-1.705668360311416,3.0777630381479812
3243.233,-1.7064526812975112,3.0814645541299472
3243.284,-1.706975475965889,3.0847705862480774
3243.335,-1.7073070392441694,3.0876084172211833
3243.386,-1.7074886088550654,3.0900028824053645
3243.437,-1.7074926942933515,3.0918580378285556
3243.488,-1.7073339643590675,3.0932552382363983
3243.539,-1.7070105467800412,3.094119302907305
3243.589,-1.7064832972344457,3.094571023906671
3243.642,-1.7056383187823887,3.0947576610515664
3243.692,-1.7045155131582694,3.0947617715155933
3243.749,-1.7029553245510605,3.0944432894912555
3243.794,-1.7010213733818491,3.093769383070911
3243.846,-1.69876909698368,3.0926047451975163
3243.896,-1.6961156269540343,3.090836087930419
3243.947,-1.6931264064866909,3.088610961626943
3243.998,-1.689754718163752,3.0858932946355666
3244.049,-1.6861698794336235,3.0827768629965147
3244.099,-1.6821682928682367,3.0790786914970756
3244.151,-1.6778745349985031,3.074953589478239
3244.202,-1.6732473155775445,3.0703183406020016
3244.253,-1.6683408161536677,3.0652016004341753
3244.303,-1.6631561074262728,3.0596489923311183
3244.355,-1.657711732069949,3.053617221032008
3244.406,-1.6519943883440698,3.047129982295107
3244.457,-1.6460463538047487,3.040197642669947
3244.509,-1.6398954381287467,3.0328985894025253
3244.559,-1.6336023369678425,3.025256149152261
3244.61,-1.6270939146612,3.0171628505047186
3244.661,-1.6204752278661003,3.0087759917186516
3244.712,-1.6137005808839453,2.9999381003512005
3244.762,-1.606817756785543,2.990697165765234
3244.814,-1.59980969256878,2.981093130743678
3244.866,-1.5927297256940998,2.9712060382014416
3244.916,-1.5855585549535283,2.9610699419598636
3244.97,-1.5783355040732714,2.9507126702234014
3245.02,-1.571041799700775,2.9401577636704244
3245.069,-1.5638002696895008,2.929401963748302
3245.119,-1.5565451793414236,2.9184331509247747
3245.171,-1.5492890561387203,2.907337176643918
3245.222,-1.5419695843975567,2.896045172809243
3245.272,-1.5346240014550716,2.884645624286748
3245.321,-1.5271940194071874,2.8731490195831264
3245.375,-1.5197247697517335,2.8616600064303492
3245.426,-1.512172205034958,2.8501155213192377
3245.48,-1.5045433502531846,2.838514977371093
3245.528,-1.4967794022537848,2.826796997111118
3245.579,-1.4888972772750477,2.815042820055036
3245.63,-1.480877976178939,2.803155343784717
3245.681,-1.4727648988726199,2.791184461211214
3245.73,-1.464525390684509,2.779097548890906
3245.783,-1.4561868328441172,2.7669785352137763
3245.834,-1.4475746489614851,2.754794712714629
3245.885,-1.4387497314286213,2.742547830220171
3245.936,-1.4297510013936803,2.7302189389782843
3245.987,-1.4206443519359275,2.717850384534357
3246.038,-1.4114310974171989,2.705506556388867
3246.088,-1.4022001161797086,2.693185985554658
3246.139,-1.39293847762854,2.6808380652653594
3246.19,-1.383693254184029,2.6685172826487484
3246.241,-1.3744154275560487,2.656166230996802
3246.293,-1.3651341495124045,2.6437955933269444
3246.334,-1.3558024384760157,2.6314253040934616
3246.394,-1.3464926287320902,2.618726501077423
3246.445,-1.337178781754212,2.605570221147599
3246.497,-1.3279827022975532,2.5922006930260384
3246.547,-1.3187626762377997,2.578654248597465
3246.598,-1.3095501159270206,2.56505924440019
3246.65,-1.300438823796726,2.551490732381195
3246.701,-1.2916387725710088,2.53801182806198
3246.752,-1.2830351417050814,2.524816220448774
3246.802,-1.274585413959379,2.5124378241062875
3246.854,-1.2661988063004967,2.5006514977207805
3246.899,-1.2578916731939698,2.489233755141485
3246.956,-1.249593769860232,2.4779562531594963
3247.007,-1.2413411760695001,2.4662849734101076
3247.058,-1.2331029337829797,2.454429252530515
3247.108,-1.224908725881763,2.442880460270314
3247.16,-1.2164690747131415,2.4316411994415392
3247.211,-1.2079083684343295,2.420630287211052
3247.262,-1.19933171239015,2.4097777844127104
3247.313,-1.1909437273204202,2.399074635221833
3247.363,-1.182672707447164,2.3885114611296823
3247.415,-1.1745590187481938,2.378056022425288
3247.466,-1.1665603638364648,2.367625882978135
3247.517,-1.1587295418656613,2.357265581833337
3247.568,-1.1510432476609864,2.3469422619328437
3247.618,-1.1435437675103877,2.3366983246425947
3247.67,-1.136166662720857,2.3265026216089417
3247.721,-1.128834620362239,2.3164075533404076
3247.769,-1.1215045044278522,2.3063730168869503
3247.823,-1.114303931686667,2.296436726539373
3247.875,-1.1072828456629322,2.2865602355140613
3247.925,-1.100567260930356,2.2768417047021146
3247.976,-1.0941212666850346,2.2672420305209906
3248.027,-1.0879334654547734,2.257773519062695
3248.078,-1.0821989257281397,2.248505887677083
3248.129,-1.0768716359850754,2.2394349653910917
3248.18,-1.0720200432536613,2.230574821420012
3248.23,-1.0676082781783567,2.2219623151583816
3248.282,-1.0635818143239069,2.2135456738116774
3248.333,-1.0599876408139262,2.2053833207494784
3248.384,-1.0568267350014349,2.1974489078837145
3248.435,-1.054145938597069,2.189798173691883
3248.486,-1.0518889663180528,2.1823894104194683
3248.537,-1.0500375604664254,2.175198751981965
3248.585,-1.0489047927093147,2.1682856851441255
3248.639,-1.0483279211261622,2.1616780753799634
3248.69,-1.0480771051349793,2.1553561429029586
3248.746,-1.0480502698734717,2.1493101974438016
3248.792,-1.0483314779252735,2.143587239330381
3248.843,-1.0489514852908801,2.138207640674148
3248.894,-1.050052250164641,2.1330977911566564
3248.945,-1.0517071651628689,2.128340499166084
3248.998,-1.0539980310316681,2.123903076641482
3249.047,-1.0568106118545522,2.119783927500612
3249.098,-1.060192270360917,2.115967470983877
3249.149,-1.0641301771698357,2.1125382565538584
3249.2,-1.0685789234213163,2.1093805624999113
3249.25,-1.0735115332949938,2.106527511954357
3249.302,-1.0790580261391614,2.1039965879592746
3249.354,-1.085115084039533,2.101790871094116
