time,err
3259.873,0.019345643310714422
3259.971,0.018918973772214187
3260.07,0.01926116495597041
3260.167,0.02009396497967675
3260.278,0.01775031699088947
3260.374,0.015957477064196368
3260.475,0.012931311240691024
3260.573,0.012058969632398053
3260.676,0.014034156812577692
3260.787,0.017289078925226242
3260.884,0.020036177576877368
3260.989,0.021368918719181895
3261.094,0.021348717460611955
3261.187,0.020883003501649622
3261.293,0.02077897732775069
3261.396,0.02111540575703863
3261.496,0.0215838581877148
3261.601,0.021896447249382778
3261.7,0.021685773887334392
3261.805,0.02097913457934597
3261.907,0.019972094096573745
3262.011,0.018918710872317668
3262.106,0.018159202309499634
3262.208,0.017926137730611913
3262.317,0.01830811639186747
3262.418,0.019156927246067212
3262.523,0.02039735021288358
3262.619,0.021589016730614308
3262.717,0.022213360053362052
3262.824,0.018724962328969585
3262.924,0.01534519580580973
3263.026,0.014427806467307125
3263.124,0.015517617037493991
3263.233,0.017812701905895345
3263.334,0.01991754139378976
3263.437,0.020966514593290686
3263.54,0.021050827011767304
3263.639,0.02052004373063765
3263.739,0.016838936235304747
3263.843,0.014484858775366316
3263.944,0.014720056170324014
3264.048,0.016458268682722377
3264.148,0.018496686547970764
3264.248,0.016836085726703587
3264.358,0.015432409502530664
3264.456,0.01582246782898533
3264.561,0.017300452566591407
3264.661,0.019025192585734985
3264.767,0.020355903529500452
3264.858,0.02102130651621703
3264.965,0.021080407145667834
3265.07,0.020881656319701847
3265.169,0.02096828821171881
3265.27,0.021478886685980747
3265.375,0.021998259323209535
3265.475,0.02205832957477538
3265.58,0.02134189260455477
3265.686,0.016585633648872555
3265.785,0.012480464254544632
3265.885,0.011622294720845083
3265.987,0.01346239967339713
3266.091,0.01634360120030598
3266.192,0.019070756093531482
3266.29,0.018325922077365053
3266.391,0.014201598002777871
3266.499,0.012652108502935189
3266.6,0.01041557977273655
3266.695,0.010696264863590432
3266.803,0.01327269924380392
3266.902,0.016005642607623383
3267.004,0.017768202564188762
3267.103,0.0188766226317858
3267.212,0.019956616642704983
3267.307,0.021041855858244585
3267.418,0.01866345772558553
3267.51,0.01663524086626733
3267.617,0.0163802427210622
3267.72,0.017001754430260085
3267.82,0.014104395148445192
3267.923,0.012764597216288198
3268.024,0.013699376239027394
3268.129,0.016229739627736883
3268.229,0.019364396415519458
3268.333,0.02236855199684573
3268.431,0.024505597283537295
3268.541,0.025030525522919067
3268.638,0.02390485718285973
3268.749,0.02160786694009431
3268.841,0.019013487556268416
3268.946,0.017157476120164272
3269.042,0.016585450257157408
3269.15,0.01703540584676233
3269.252,0.01814467506692985
3269.352,0.01949669387289399
3269.454,0.017687628929932142
3269.557,0.01648511371430228
3269.654,0.01735245593560064
3269.759,0.018784490215011385
3269.858,0.019644692559933397
3269.959,0.019652741695380893
3270.069,0.019177409281704527
3270.163,0.018617905737535967
3270.265,0.018310066944950076
3270.372,0.015008908712680569
3270.474,0.012905260331452784
3270.575,0.013975891036326793
3270.674,0.016231979537207675
3270.775,0.018814735903431412
3270.879,0.021685578696009067
3270.982,0.024534503107430883
3271.088,0.02712416384446792
3271.183,0.029416139027913957
3271.288,0.03152886418152345
3271.388,0.033451004263075124
3271.495,0.03458892567660099
3271.594,0.03415682829096989
3271.693,0.032206458282463934
3271.805,0.02483046648068976
3271.904,0.014359998644739136
3272.007,0.008978936009810035
3272.102,0.010597882308837736
3272.203,0.015671200586159895
3272.313,0.021034950266612285
3272.408,0.02478193901555814
3272.514,0.026323459690358764
3272.613,0.026207368669095565
3272.714,0.02552346562233243
3272.82,0.025133689771175582
3272.927,0.025245491674711573
3273.025,0.02548692807904329
3273.13,0.025393959273623867
3273.224,0.024766939601235105
3273.329,0.023783983234749506
3273.434,0.022795541131998664
3273.531,0.022249975372750086
3273.633,0.022532023439179927
3273.737,0.023474344747431264
3273.841,0.024504585651758948
3273.943,0.021652311230814014
3274.041,0.019234473306166233
3274.144,0.01889858680648482
3274.246,0.02011128841853127
3274.352,0.018195250396055407
3274.45,0.01704534721734463
3274.555,0.01807862944156602
3274.652,0.020091321436923604
3274.754,0.018447524034834295
3274.859,0.01708025491137599
3274.961,0.017656942241450757
3275.064,0.019324143820263817
3275.169,0.021259308159736978
3275.27,0.022905796861341532
3275.365,0.024037477320752565
3275.477,0.024857205770128843
3275.573,0.025455317316503745
3275.678,0.022429685230944685
3275.781,0.02008488117531515
3275.881,0.019758506473332993
3275.98,0.01650356065982006
3276.079,0.014671112053257218
3276.184,0.015358057770523459
3276.289,0.01416803497132646
3276.386,0.014419955279837193
3276.496,0.016500734021898555
3276.592,0.019316792672137595
3276.696,0.021732951495593955
3276.798,0.023217756336424866
3276.897,0.023559833571378253
3277.008,0.023416585003908086
3277.104,0.023199372517772154
3277.21,0.022967390099754237
3277.311,0.022697579753731656
3277.409,0.02253540849014657
3277.509,0.022477976594195148
3277.617,0.022391601825815233
3277.715,0.0224802512749811
3277.822,0.022928012931752395
3277.924,0.02362016308485604
3278.024,0.020598103802852208
3278.123,0.017418832912315274
3278.224,0.015981444389378208
3278.324,0.016047041761882763
3278.432,0.017430760120824118
3278.536,0.020770860451593265
3278.635,0.0247792045176789
3278.736,0.028328773047878286
3278.843,0.030957446367406938
3278.938,0.03268507871063919
3279.042,0.033469483898697305
3279.147,0.03319226535904507
3279.251,0.031883964000234855
3279.348,0.026039400623105724
3279.453,0.02117819098890239
3279.55,0.01982851417165188
3279.656,0.02063074791978181
3279.757,0.022231173227895695
3279.86,0.023533595705985455
3279.966,0.024306828155746363
3280.061,0.024710688650738888
3280.165,0.024878462382007083
3280.268,0.025045617033924827
3280.369,0.025448062090370538
3280.47,0.02624872103208764
3280.574,0.027250360280346442
3280.678,0.028058136815857004
3280.78,0.028204705553391385
3280.878,0.024529134623798132
3280.984,0.02126085049827031
3281.084,0.019934108259906935
3281.185,0.020106653321300794
3281.291,0.021104287292394552
3281.388,0.022566726122183578
3281.494,0.024215422913462792
3281.589,0.0257781290307193
3281.69,0.026814775289282
3281.795,0.02718371208493009
3281.898,0.027019170881867893
3281.996,0.02652059961596054
3282.1,0.02270762366145629
3282.2,0.02040166629007656
3282.301,0.020390877954510334
3282.406,0.021504657166933505
3282.509,0.0232335123143792
3282.61,0.02550945747757849
3282.709,0.02796531156403237
3282.821,0.0300290016985838
3282.913,0.031411049244964406
3283.072,0.03283858433865516
3283.17,0.0335251134386656
3283.272,0.033887804304332914
3283.374,0.033972335817713084
3283.481,0.03363186135771379
3283.578,0.032995006332775745
3283.688,0.03176455424210012
3283.787,0.030119342896318013
3283.894,0.028324194795760427
3283.989,0.026800858023170004
3284.089,0.025695199533816382
3284.189,0.02505374003137728
3284.295,0.02488646351787782
3284.391,0.02161083371221606
3284.5,0.016176228891821687
3284.603,0.015356127084283688
3284.702,0.018557876074555946
3284.799,0.023137530254953464
3284.904,0.027500050170119472
3285.006,0.030756209687294866
3285.11,0.032587980719884335
3285.215,0.03326478359303087
3285.316,0.03343109563735469
3285.419,0.03361720280781455
3285.524,0.03378365950119511
3285.62,0.03364056174584196
3285.717,0.03297958755632857
3285.828,0.031967210167472615
3285.924,0.031035924649375435
3286.03,0.026974597096250275
3286.129,0.024159821523689118
3286.24,0.024148364273069323
3286.335,0.02245280740318778
3286.438,0.0216792875923848
3286.537,0.023236244961427843
3286.643,0.025736090561613967
3286.748,0.028022903649838504
3286.845,0.029350624972245054
3286.945,0.02962461199268418
3287.052,0.029197049483908888
3287.154,0.028564570010972012
3287.261,0.028083198600201698
3287.352,0.02788797209318794
3287.457,0.027913567170102738
3287.554,0.028050742016567654
3287.664,0.028285766987297123
3287.763,0.02899538019315706
3287.866,0.030125385296121188
3288.022,0.032276982526961984
3288.118,0.030237148319018914
3288.222,0.02875560775118169
3288.321,0.029361612244193314
3288.425,0.030871284916240693
3288.528,0.028787499915067016
3288.63,0.02769245705656287
3288.737,0.02811122441207603
3288.833,0.0293170296250449
3288.941,0.030466473077356504
3289.043,0.031233616882591964
3289.141,0.03152786211318581
3289.244,0.03152358756099094
3289.341,0.031428616808594434
3289.445,0.03144396575491326
3289.544,0.03161749813942505
3289.648,0.03194583719455135
3289.756,0.03231993968075253
3289.852,0.03259861633137939
3289.953,0.032809688595930364
3290.057,0.03295139022409943
3290.157,0.033027021345267915
3290.264,0.03301612795188946
3290.369,0.03297618112724132
3290.465,0.032948836137718374
3290.564,0.0328392176199892
3290.669,0.032627734976470535
3290.769,0.03257273405709693
3290.876,0.032851371053679745
3290.972,0.033336180676170724
3291.08,0.03374640701021159
3291.18,0.033871367818127496
3291.281,0.03354319128760119
3291.388,0.032868247224659974
3291.491,0.032176101361574894
3291.591,0.03159910839131452
3291.686,0.031111596649091133
3291.793,0.02729260878449269
3291.894,0.024345468856855845
3291.993,0.024027889588955187
3292.101,0.025256025840246554
3292.202,0.02405590889983511
3292.31,0.023821246600650436
3292.406,0.025216507612782824
3292.504,0.02731156266798651
3292.604,0.029243906983296153
3292.708,0.03058758854201349
3292.818,0.031332289165357796
3292.966,0.026310018930701506
3293.062,0.02482133483232607
3293.174,0.021672479602894867
3293.273,0.02091588923131571
3293.373,0.022433876968430688
3293.471,0.025074555401687793
3293.575,0.02756320511995103
3293.677,0.029191452317228528
3293.779,0.026781700934140673
3293.882,0.021433646903838977
3293.99,0.018940324001664344
3294.089,0.01608009231152252
3294.188,0.016211862852227643
3294.291,0.01886097444837498
3294.393,0.022209911768292123
3294.498,0.022338802277805936
3294.593,0.022113485130905275
3294.694,0.023123062662200322
3294.801,0.02481850950018316
3294.903,0.026373333768404006
3295.006,0.024154664529056902
3295.103,0.022222437578360843
3295.21,0.022206264583424673
3295.317,0.023249182616631003
3295.408,0.024591829763042306
3295.512,0.02569842662183408
3295.616,0.026242484853139736
3295.715,0.026169580224826294
3295.818,0.02564242109626802
3295.925,0.025116295688308643
3296.025,0.024758612590490614
3296.13,0.02458785816891851
3296.227,0.02458792086517958
3296.326,0.024620324999982568
3296.434,0.024520095948964205
3296.531,0.024311818805609064
3296.639,0.02397942304454803
3296.744,0.0236448484166778
3296.836,0.02336157115815629
3296.947,0.02316065680980417
3297.047,0.023068287275307853
3297.149,0.023081618713264085
3297.251,0.020636754099736088
3297.346,0.01887892823268489
3297.456,0.018816647663420394
3297.555,0.019700563138393523
3297.659,0.020950983830982484
3297.754,0.022119800731482453
3297.858,0.023020494258816804
3297.969,0.02359542701097883
3298.068,0.023849984047175976
3298.166,0.02381432102474701
3298.267,0.023612142132393377
3298.373,0.023335974301992746
3298.475,0.023022164702577452
3298.569,0.022785149814822603
3298.68,0.022698822262753993
3298.781,0.02271219641785338
3298.882,0.022748796486320444
3298.979,0.02266884368435429
3299.087,0.022374217007799402
3299.186,0.021901374904564896
3299.283,0.021407018799487698
3299.393,0.021065410644336424
3299.491,0.020980842553388168
3299.591,0.021160297330873767
3299.697,0.018705223811780858
3299.796,0.016800431200180377
3299.903,0.01690524246548586
3300.002,0.018231524280728273
3300.099,0.019941057031472642
3300.218,0.021366974071047373
3300.305,0.022155244477447322
3300.407,0.02230258841230448
3300.515,0.0219689885685459
3300.616,0.02132089837902118
3300.712,0.017524005487393524
3300.815,0.014566081120464869
3300.92,0.014259453294135582
3301.026,0.015656251977394398
3301.119,0.017891645643540066
3301.227,0.020130935785847903
3301.332,0.021734113220014173
3301.436,0.02248965143897097
3301.535,0.022454466463970313
3301.63,0.021811797108815423
3301.736,0.020734255922752798
3301.841,0.019567597450956598
3301.939,0.018667827842355322
3302.045,0.018336046414203278
3302.143,0.018836315356603794
3302.247,0.020027134102672317
3302.346,0.02152155770847708
3302.446,0.02245824325251622
3302.552,0.022210099319986742
3302.654,0.020827013607731537
3302.758,0.018880041540705772
3302.854,0.017420903140643595
3302.966,0.017024797751103993
3303.064,0.017934414642432728
3303.168,0.019790927666623048
3303.271,0.021553698335106564
3303.371,0.02252090773298754
3303.468,0.022320254006047868
3303.57,0.02118257199632101
3303.674,0.019688383376509577
3303.773,0.018339983919512637
3303.883,0.017660602417552518
3303.979,0.01782010014932167
3304.085,0.01859171513622382
3304.185,0.01956770304721145
3304.289,0.020348852385351446
3304.391,0.02061258166422375
3304.49,0.020290016232290764
3304.592,0.019716115667747225
3304.691,0.01933260444182583
3304.793,0.01930058962083292
3304.902,0.019501000957426573
3304.998,0.019727714735767954
3305.108,0.019835324427518675
3305.202,0.019714063270512838
3305.304,0.019307799577958917
3305.406,0.018795187423138238
3305.515,0.018517266897942974
3305.615,0.0186016555988453
3305.718,0.018938933528542812
3305.816,0.019350440465717433
3305.919,0.019783392214215212
3306.02,0.02015971143110651
3306.116,0.02042072152815999
3306.221,0.02044400775451427
3306.325,0.02006577086464434
3306.428,0.01942563329917002
3306.525,0.018926963940005592
3306.632,0.0187772123778589
3306.733,0.019162941684379486
3306.834,0.01993596438415235
3306.938,0.02084929535567248
3307.036,0.02120965408309905
3307.143,0.020612739394995305
3307.242,0.019307315309764927
3307.349,0.01788742942729238
3307.447,0.017018510829449163
3307.553,0.01707234160465232
3307.647,0.018026531848296834
3307.752,0.019523657210178236
3307.852,0.021001013773534805
3307.957,0.021981908223523305
3308.055,0.022159465614066676
3308.159,0.021656180940767822
3308.261,0.020864339920273256
3308.361,0.01999666077092055
3308.466,0.019274727962297344
3308.568,0.018738359438291496
3308.673,0.018462571632372082
3308.769,0.01931589554586255
3308.875,0.02124269329537265
3308.986,0.024075845684631503
3309.082,0.027305247217223272
3309.187,0.0304082221962938
3309.282,0.03297063026183222
3309.383,0.034461347515397645
3309.488,0.03546737302424763
3309.588,0.03559552088328877
3309.695,0.03493211110603367
3309.792,0.03354140749292478
3309.898,0.03176264640717896
3310.003,0.029892916252881818
3310.097,0.02833644934133872
3310.207,0.02727793909668108
3310.304,0.026513885261358894
3310.41,0.02560204749419759
3310.509,0.024249065273318937
3310.61,0.022344367493472905
3310.707,0.019908329656021184
3310.823,0.01750299109921505
3310.921,0.015522238242959396
3311.02,0.01047955184848881
3311.12,0.0067878776000482866
3311.223,0.005776414196044577
3311.323,0.007033912734160541
3311.433,0.009470739686537222
3311.526,0.0120573245284894
3311.635,0.014215543219287419
3311.734,0.01583064023636549
3311.833,0.017069679718964448
3311.935,0.01824085953053256
3312.037,0.01954864918388477
3312.144,0.02106235397509959
3312.25,0.02266803751924007
3312.349,0.0241696098845674
3312.448,0.025365720658590885
3312.553,0.02620662152085762
3312.647,0.026917170721228345
3312.752,0.027512039072914884
3312.854,0.02811960048750395
3312.952,0.028758687138904282
3313.056,0.025557385475579508
3313.164,0.023407066434584678
3313.256,0.02393969256576778
3313.361,0.025885713573319258
3313.47,0.028101588512180253
3313.566,0.02982002257029448
3313.674,0.030856917205813073
3313.777,0.031248197291533053
3313.879,0.031277719520815594
3313.976,0.031188649874664964
3314.076,0.03110877477188856
3314.18,0.030992453335199954
3314.28,0.03080720759425759
3314.379,0.030671421388892117
3314.491,0.030785100033194457
3314.589,0.031147961682143954
3314.685,0.03158305226604785
3314.789,0.031495780794298156
3314.896,0.030980696911931283
3314.995,0.030372386680526997
3315.102,0.028758599912346305
3315.205,0.02421130148460593
3315.304,0.023337907362104282
3315.408,0.02491128258398989
3315.503,0.027150369387469286
3315.604,0.029004456731806183
3315.705,0.030265742456506928
3315.815,0.02997674279367768
3315.911,0.026206267912099346
3316.021,0.025208236862051425
3316.118,0.025948316957588258
3316.221,0.027304733937405956
3316.322,0.028735551658224612
3316.427,0.030153104647865803
3316.526,0.0314415302430433
3316.628,0.0322046580933244
3316.732,0.031918212023865244
3316.827,0.030854516428171053
3316.931,0.029615367390361858
3317.034,0.028679279167311833
3317.139,0.028203270747093168
3317.241,0.028185356656990734
3317.345,0.028636487868985316
3317.446,0.02951501816875357
3317.545,0.030289087827364725
3317.645,0.029392978272402726
3317.753,0.024718456046993076
3317.861,0.022705694222856287
3317.949,0.022595772119712976
3318.058,0.023690292416505443
3318.162,0.025419109432561093
3318.265,0.02750673008450688
3318.359,0.029275123559934002
3318.459,0.030346368955092462
3318.561,0.030309243441026812
3318.666,0.028555792476973263
3318.77,0.02326889630735618
3318.868,0.01976770632217484
3318.974,0.01507413866175833
3319.075,0.015449994298096126
3319.183,0.01838067556634604
3319.275,0.02193337322199085
3319.383,0.02527063180456457
3319.485,0.027705360686769875
3319.584,0.028606296241018736
3319.689,0.024935358176566336
3319.787,0.023259693539322335
3319.894,0.023131487693258013
3319.993,0.02373105782856566
3320.097,0.024343606524833916
3320.201,0.024591827640693342
3320.301,0.024483042871426886
3320.402,0.024318221185403832
3320.507,0.024307421974684384
3320.603,0.024494171140540644
3320.711,0.024829569142004626
3320.813,0.025435033416783437
3320.914,0.026321193052471603
3321.068,0.027735682527925132
3321.172,0.02897735588243444
3321.266,0.030080439083683075
3321.379,0.03026288076026029
3321.475,0.030076933066473188
3321.579,0.030489416152299498
3321.678,0.03170191960444546
3321.778,0.03360590956013576
3321.88,0.03566657586408395
3321.978,0.03747811103552445
3322.083,0.03887897934385531
3322.181,0.039487825650637465
3322.295,0.038676841673173534
3322.391,0.03702033055646492
3322.492,0.034906575771822546
3322.597,0.03302377955610858
3322.696,0.03183175701646945
3322.805,0.03123523488179991
3322.899,0.030942223129518887
3323.006,0.030561978521317812
3323.108,0.029892783463411732
3323.209,0.02904664501897436
3323.313,0.028378348424084265
3323.414,0.028141027055868406
3323.518,0.028486644064776634
3323.615,0.029456134290441582
3323.716,0.03008329152323075
3323.824,0.027331903708547323
3323.925,0.027641164386326356
3324.026,0.02970550292135643
3324.124,0.03265199576627875
